 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
 -0.699999988     ,  0.500000000     ,  0.340499997     ,  -1.9134618603767859      ,   1.13450515E-03 ,   7.7986249999996470E-003 ,   1.03352737E-04 ,  -2.05959976E-02 ,  0.61981887512276879      ,   7.56213367E-02 ,  0.608382821    
 -0.699999988     ,  0.500000000     ,  0.350499988     ,  -1.8934248258621400      ,   1.11402851E-03 ,   8.5017499999996624E-003 ,   1.18389617E-04 ,   8.69103987E-03 ,  0.36927275024645495      ,  0.114697196     ,  0.411517233    
 -0.699999988     ,  0.500000000     ,  0.360499978     ,  -1.8798185153221134      ,   6.84734725E-04 ,   9.1329999999995946E-003 ,   1.31500172E-04 ,   1.31776342E-02 ,  0.24255449994606898      ,   6.03956655E-02 ,  0.317420512    
 -0.699999988     ,  0.500000000     ,  0.370499998     ,  -1.8702397791681302      ,   5.53418009E-04 ,   9.4713749999996277E-003 ,   1.38486241E-04 ,  -2.12710118E-03 ,  0.17968387494930066      ,   4.24639322E-02 ,  0.215919346    
 -0.699999988     ,  0.500000000     ,  0.380499989     ,  -1.8608341054706259      ,   5.35101222E-04 ,   9.7341249999996129E-003 ,   1.45444559E-04 ,  -4.78019081E-02 ,  0.13961987487217412      ,   2.81106178E-02 ,   5.62136946E-03
 -0.699999988     ,  0.500000000     ,  0.390499979     ,  -1.8537748814224284      ,   4.48383245E-04 ,   9.9679999999996091E-003 ,   1.46585095E-04 ,   7.58426730E-03 ,  0.11968924992675893      ,   1.94740891E-02 ,   9.41974223E-02
 -0.699999988     ,  0.500000000     ,  0.400499970     ,  -1.8471219323030854      ,   3.90232308E-04 ,   1.0336124999999677E-002 ,   1.53058660E-04 ,  -1.47139868E-02 ,  0.10048612490880769      ,   1.43892840E-02 ,   1.55799259E-02
 -0.699999988     ,  0.500000000     ,  0.410499990     ,  -1.8411180331002261      ,   3.56416887E-04 ,   1.0456249999999586E-002 ,   1.52281427E-04 ,   4.88606887E-03 ,   8.7242249945178624E-002 ,   9.49149765E-03 ,   8.47970173E-02
 -0.699999988     ,  0.500000000     ,  0.420499980     ,  -1.8358188337834858      ,   3.26198933E-04 ,   1.0617749999999622E-002 ,   1.57559334E-04 ,  -1.40797878E-02 ,   8.4130749888834538E-002 ,   9.70195141E-03 ,   1.41741168E-02
 -0.699999988     ,  0.500000000     ,  0.430499971     ,  -1.8310117843865696      ,   2.97596824E-04 ,   1.0785624999999634E-002 ,   1.54639551E-04 ,   6.88253902E-03 ,   7.4861374920769594E-002 ,   7.43798912E-03 ,  -2.24335119E-03
