 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
  -1.00000000     ,  0.500000000     ,   8.29999975E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0029749999999263E-002 ,  0.275986135     ,   7.69110629E-03 ,   1.9858249977137893E-002 ,  0.275098562     ,  -2.08112667E-03
  -1.00000000     ,  0.500000000     ,   8.39999993E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9589249999999260E-002 ,  0.257954657     ,   1.57661755E-02 ,   1.9797249965788796E-002 ,  0.262377411     ,   8.35408736E-03
  -1.00000000     ,  0.500000000     ,   8.50000011E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0077999999999294E-002 ,  0.265338421     ,   2.73652989E-02 ,   2.0113999962853266E-002 ,  0.274503827     ,  -2.45614927E-02
  -1.00000000     ,  0.500000000     ,   8.59999971E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9981499999999278E-002 ,  0.271371722     ,  -2.94332560E-02 ,   1.9793999966699630E-002 ,  0.263194859     ,  -6.16226578E-03
  -1.00000000     ,  0.500000000     ,   8.69999989E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0102249999999249E-002 ,  0.269188404     ,   1.02817465E-03 ,   1.9858249971922488E-002 ,  0.260167271     ,  -4.65263007E-03
  -1.00000000     ,  0.500000000     ,   8.80000007E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9873999999999184E-002 ,  0.253055811     ,   1.09817171E-02 ,   1.9868999956920742E-002 ,  0.254837036     ,   1.33923991E-02
  -1.00000000     ,  0.500000000     ,   8.89999967E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9911249999999329E-002 ,  0.252226412     ,  -2.81306729E-03 ,   1.9831749950535594E-002 ,  0.251717508     ,   1.55846681E-03
  -1.00000000     ,  0.500000000     ,   8.99999985E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0081499999999267E-002 ,  0.264764845     ,  -1.90354120E-02 ,   1.9770499959401788E-002 ,  0.248141468     ,   9.37450444E-04
  -1.00000000     ,  0.500000000     ,   9.10000002E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9860749999999230E-002 ,  0.243215650     ,   2.50519514E-02 ,   2.0111249966360628E-002 ,  0.245897815     ,   2.89242081E-02
  -1.00000000     ,  0.500000000     ,   9.20000020E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0070249999999200E-002 ,  0.254023850     ,   2.89340597E-03 ,   1.9880249972175808E-002 ,  0.245304391     ,   7.68054603E-03
  -1.00000000     ,  0.500000000     ,   9.29999980E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0044249999999254E-002 ,  0.245787546     ,   6.39313692E-03 ,   2.0058999954117463E-002 ,  0.251632005     ,  -2.01208908E-02
  -1.00000000     ,  0.500000000     ,   9.39999998E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0058749999999223E-002 ,  0.251826793     ,  -2.01886538E-02 ,   1.9923499953374266E-002 ,  0.243852824     ,   1.79355906E-04
  -1.00000000     ,  0.500000000     ,   9.50000016E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9880999999999163E-002 ,  0.235796943     ,   2.16469969E-04 ,   1.9933249966613949E-002 ,  0.238097295     ,   1.09061254E-02
  -1.00000000     ,  0.500000000     ,   9.59999976E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9874999999999206E-002 ,  0.234458998     ,   1.54223002E-03 ,   1.9686499959789217E-002 ,  0.231544778     ,   2.18230532E-03
  -1.00000000     ,  0.500000000     ,   9.69999994E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0060249999999193E-002 ,  0.240652829     ,  -1.00277215E-02 ,   1.9909249964309855E-002 ,  0.233380049     ,   7.43791403E-04
  -1.00000000     ,  0.500000000     ,   9.80000012E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9823249999999241E-002 ,  0.225531250     ,   2.64873188E-02 ,   2.0000499959150330E-002 ,  0.233676016     ,   1.15101915E-02
  -1.00000000     ,  0.500000000     ,   9.89999971E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9907749999999169E-002 ,  0.228489518     ,   2.46566418E-03 ,   2.0113249975442886E-002 ,  0.230946019     ,   4.79534036E-03
  -1.00000000     ,  0.500000000     ,   9.99999931E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9912249999999264E-002 ,  0.225889191     ,  -2.30501662E-03 ,   1.9752999958023428E-002 ,  0.226150259     ,  -5.69379190E-03
  -1.00000000     ,  0.500000000     ,   1.00999989E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9852499999999253E-002 ,  0.226915359     ,  -1.56504940E-02 ,   1.9703749962151049E-002 ,  0.220921174     ,  -5.27039217E-03
  -1.00000000     ,  0.500000000     ,   1.01999997E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9810499999999301E-002 ,  0.221749127     ,  -1.44610852E-02 ,   1.9799499973934143E-002 ,  0.225092962     ,  -2.46579293E-02
  -1.00000000     ,  0.500000000     ,   1.02999993E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9914749999999117E-002 ,  0.225009337     ,  -4.87911422E-03 ,   1.9947249967651442E-002 ,  0.221143544     ,   2.37914757E-03
  -1.00000000     ,  0.500000000     ,   1.03999989E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9977999999999302E-002 ,  0.223414227     ,  -1.14827082E-02 ,   1.9670749971223995E-002 ,  0.216768995     ,  -3.73494960E-02
  -1.00000000     ,  0.500000000     ,   1.04999996E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9871999999999113E-002 ,  0.216039166     ,   5.87904267E-03 ,   1.9811999971279873E-002 ,  0.214858010     ,  -6.48838468E-03
  -1.00000000     ,  0.500000000     ,   1.05999992E-03 ,  -2.0000000000000000      ,   0.00000000     ,   2.0028499999999245E-002 ,  0.213845953     ,  -8.32895562E-03 ,   1.9895999971171842E-002 ,  0.211915523     ,   2.03061793E-02
  -1.00000000     ,  0.500000000     ,   1.06999988E-03 ,  -2.0000000000000000      ,   0.00000000     ,   2.0186499999999295E-002 ,  0.215798125     ,   2.04616059E-02 ,   1.9826999962329863E-002 ,  0.215080693     ,  -3.53977568E-02
  -1.00000000     ,  0.500000000     ,   1.07999996E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9908499999999225E-002 ,  0.212928593     ,  -1.91341061E-02 ,   1.9875249967956917E-002 ,  0.213188723     ,  -1.67379454E-02
  -1.00000000     ,  0.500000000     ,   1.08999992E-03 ,  -2.0000000000000000      ,   0.00000000     ,   2.0142749999999168E-002 ,  0.213853464     ,   3.61416955E-03 ,   1.9783749953936787E-002 ,  0.206709981     ,  -5.03412727E-03
  -1.00000000     ,  0.500000000     ,   1.09999988E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9723749999999301E-002 ,  0.205739170     ,  -7.97011238E-03 ,   2.0166249967645853E-002 ,  0.210236832     ,   5.04896091E-03
  -1.00000000     ,  0.500000000     ,   1.10999995E-03 ,  -2.0000000000000000      ,   0.00000000     ,   1.9927999999999248E-002 ,  0.209555030     ,  -2.52917875E-02 ,   2.0380749977892264E-002 ,  0.209547892     ,   2.25643814E-02
