Temperatura MagneticField Magnetization Magnetization2
1 0.05445 0.05437738 0.003199996
1 0.056925 0.05692363 0.003482018
1 0.0594 0.05930488 0.003759908
1 0.061875 0.06187441 0.004073533
1 0.06435 0.06427481 0.004376395
1 0.066825 0.06674486 0.004696905
1 0.0693 0.06919723 0.005032437
1 0.071775 0.07161143 0.005371694
1 0.07425 0.07415096 0.005740919
1 0.076725 0.07663439 0.006114882
1 0.0792 0.07902367 0.006488573
1 0.081675 0.08150113 0.006885449
1 0.08415 0.08394231 0.00728794
1 0.086625 0.08641816 0.00771053
1 0.0891 0.08881515 0.00813098
1 0.091575 0.09125285 0.008567944
1 0.09405 0.09373821 0.009029243
1 0.096525 0.0962371 0.009506529
1 0.099 0.09867751 0.009979257
1 0.1 0.09975212 0.01019189
1 0.102475 0.1021469 0.01067506
1 0.10495 0.1046393 0.01118814
1 0.107425 0.1068147 0.01164859
1 0.1099 0.1093607 0.01220212
1 0.112375 0.111867 0.01275653
1 0.11485 0.1143162 0.01330748
1 0.117325 0.1168203 0.01388704
1 0.1198 0.1191274 0.01443144
1 0.122275 0.121598 0.01502621
1 0.12475 0.1241583 0.0156557
1 0.127225 0.1264805 0.01623532
1 0.1297 0.1290568 0.01689436
1 0.132175 0.1313964 0.017505
1 0.13465 0.1338113 0.01814726
1 0.137125 0.1363534 0.01883184
1 0.1396 0.1387494 0.01949151
1 0.142075 0.1410904 0.02014665
1 0.14455 0.143694 0.02088726
1 0.147025 0.1459693 0.02154577
1 0.1495 0.148433 0.02227115
1 0.151975 0.1508785 0.02300243
1 0.15445 0.1532816 0.02373493
1 0.156925 0.1556732 0.02447399
1 0.1594 0.1581383 0.02524806
1 0.161875 0.1604434 0.02597826
1 0.16435 0.1628983 0.02677351
1 0.166825 0.1653647 0.02758303
1 0.1693 0.1677319 0.02837291
1 0.171775 0.1701107 0.02917534
1 0.17425 0.1724863 0.0299885
1 0.176725 0.1749059 0.03082855
1 0.1792 0.1773443 0.03168665
1 0.181675 0.1797038 0.03253035
1 0.18415 0.1820982 0.0333971
1 0.186625 0.1844483 0.03425803
1 0.1891 0.1868472 0.03514956
1 0.191575 0.1892076 0.03603493
1 0.19405 0.1917017 0.03698455
1 0.196525 0.1940002 0.03787146
1 0.199 0.1964069 0.03881165
0.9 0.002475 0.002742241 0.0002519599
0.9 0.00495 0.005452646 0.0002720623
0.9 0.007425 0.008287104 0.0003134514
0.9 0.0099 0.01100428 0.0003642541
0.9 0.012375 0.01365321 0.0004294454
0.9 0.01485 0.01643014 0.0005145675
0.9 0.017325 0.01926813 0.0006149114
0.9 0.0198 0.02201621 0.0007283786
0.9 0.022275 0.02472728 0.0008543037
0.9 0.02475 0.02753171 0.001002464
0.9 0.027225 0.03027732 0.00116239
0.9 0.0297 0.03300276 0.001332422
0.9 0.032175 0.03577767 0.001522626
0.9 0.03465 0.03848 0.00172477
0.9 0.037125 0.04128968 0.001949503
0.9 0.0396 0.04396568 0.002178506
0.9 0.042075 0.04675561 0.002429424
0.9 0.04455 0.04938428 0.002684073
0.9 0.047025 0.05220869 0.002970333
0.9 0.0495 0.05494782 0.003261005
0.9 0.051975 0.05770198 0.003573043
0.9 0.05445 0.06048606 0.00390229
0.9 0.056925 0.06317225 0.00423397
0.9 0.0594 0.06593268 0.004589746
0.9 0.061875 0.0685686 0.004943975
0.9 0.06435 0.07131868 0.005328618
0.9 0.066825 0.07416168 0.005743823
0.9 0.0693 0.07685323 0.006148496
0.9 0.071775 0.07954521 0.006571284
0.9 0.07425 0.08231603 0.00701911
0.9 0.076725 0.08492 0.007454332
0.9 0.0792 0.08770456 0.007935216
0.9 0.081675 0.09051608 0.008434309
0.9 0.08415 0.09328406 0.008943283
0.9 0.086625 0.09592132 0.009442573
0.9 0.0891 0.09860393 0.00996221
0.9 0.091575 0.1013718 0.01051812
0.9 0.09405 0.1040845 0.0110764
0.9 0.096525 0.1068333 0.01165498
0.9 0.099 0.1094725 0.01222308
0.9 0.1 0.1106427 0.01248264
0.9 0.102475 0.1133505 0.01308868
0.9 0.10495 0.1159969 0.01369719
0.9 0.107425 0.1188137 0.01435803
0.9 0.1099 0.1214975 0.0150015
0.9 0.112375 0.1241304 0.01564947
0.9 0.11485 0.126827 0.01632635
0.9 0.117325 0.1296364 0.01704605
0.9 0.1198 0.1322918 0.01774027
0.9 0.122275 0.135136 0.01849978
0.9 0.12475 0.1376906 0.01919918
0.9 0.127225 0.1404466 0.01996688
0.9 0.1297 0.143081 0.02071292
0.9 0.132175 0.1458053 0.02149853
0.9 0.13465 0.1484533 0.02227628
0.9 0.137125 0.1512066 0.02310119
0.9 0.1396 0.1539297 0.02393164
0.9 0.142075 0.1566277 0.02477183
0.9 0.14455 0.1593432 0.02562781
0.9 0.147025 0.161951 0.02646444
0.9 0.1495 0.1645453 0.0273127
0.9 0.151975 0.1672603 0.02821403
0.9 0.15445 0.1699093 0.02910733
0.9 0.156925 0.1726199 0.03003536
0.9 0.1594 0.1752946 0.0309651
0.9 0.161875 0.1779112 0.031888
0.9 0.16435 0.1806008 0.03285451
0.9 0.166825 0.1832102 0.03380332
0.9 0.1693 0.1859593 0.03481635
0.9 0.171775 0.1885494 0.03578442
0.9 0.17425 0.1911716 0.03678163
0.9 0.176725 0.1939098 0.03783733
0.9 0.1792 0.196611 0.0388902
0.9 0.181675 0.1992048 0.03991822
0.9 0.18415 0.2018291 0.04097001
0.9 0.186625 0.204486 0.04204886
0.9 0.1891 0.2070848 0.04311766
0.9 0.191575 0.2096913 0.04420348
0.9 0.19405 0.2124452 0.04536831
0.9 0.196525 0.2150171 0.04646472
0.9 0.199 0.2176828 0.04761682
1.3 0.1 0.07672175 0.006129861
1.4 0.1 0.07121482 0.005313495
1.2 0.1 0.08315568 0.007159597
1.8 0.1 0.05540034 0.003313999
1.9 0.1 0.05240192 0.002989437
2 0.1 0.05002932 0.002745728
1.7 0.1 0.05887606 0.003709696
1.5 0.1 0.06658832 0.004677382
1.6 0.1 0.06234077 0.004129157
0.001 0.002475 0.9859396 0.9720837
0.001 0.00495 0.9998997 0.9997995
0.001 0.007425 0.9999993 0.9999987
0.001 0.0099 1 1
0.001 0.012375 1 1
0.001 0.01485 1 1
0.001 0.017325 1 1
0.001 0.0198 1 1
0.001 0.022275 1 1
0.001 0.02475 1 1
0.001 0.027225 1 1
0.001 0.0297 1 1
0.001 0.032175 1 1
0.001 0.03465 1 1
0.001 0.037125 1 1
0.001 0.0396 1 1
0.001 0.042075 1 1
0.001 0.04455 1 1
0.001 0.047025 1 1
0.001 0.0495 1 1
0.001 0.051975 1 1
0.001 0.05445 1 1
0.001 0.056925 1 1
0.001 0.0594 1 1
0.001 0.061875 1 1
0.001 0.06435 1 1
0.001 0.066825 1 1
0.001 0.0693 1 1
0.001 0.071775 1 1
0.001 0.07425 1 1
0.001 0.076725 1 1
0.001 0.0792 1 1
0.001 0.081675 1 1
0.001 0.08415 1 1
0.001 0.086625 1 1
0.001 0.0891 1 1
0.001 0.091575 1 1
0.001 0.09405 1 1
0.001 0.096525 1 1
0.001 0.099 1 1
0.001 0.102475 1 1
0.001 0.10495 1 1
0.001 0.107425 1 1
0.001 0.1099 1 1
0.001 0.112375 1 1
0.001 0.11485 1 1
0.001 0.117325 1 1
0.001 0.1198 1 1
0.001 0.122275 1 1
0.001 0.12475 1 1
0.001 0.127225 1 1
0.001 0.1297 1 1
0.001 0.132175 1 1
0.001 0.13465 1 1
0.001 0.137125 1 1
0.001 0.1396 1 1
0.001 0.142075 1 1
0.001 0.14455 1 1
0.001 0.147025 1 1
0.001 0.1495 1 1
0.001 0.151975 1 1
0.001 0.15445 1 1
0.001 0.156925 1 1
0.001 0.1594 1 1
0.001 0.161875 1 1
0.001 0.16435 1 1
0.001 0.166825 1 1
0.001 0.1693 1 1
0.001 0.171775 1 1
0.001 0.17425 1 1
0.001 0.176725 1 1
0.001 0.1792 1 1
0.001 0.181675 1 1
0.001 0.18415 1 1
0.001 0.186625 1 1
0.001 0.1891 1 1
0.001 0.191575 1 1
0.001 0.19405 1 1
0.001 0.196525 1 1
0.001 0.199 1 1
1e-04 0.002475 1 1
1e-04 0.00495 1 1
1e-04 0.007425 1 1
1e-04 0.0099 1 1
1e-04 0.012375 1 1
1e-04 0.01485 1 1
1e-04 0.017325 1 1
1e-04 0.0198 1 1
1e-04 0.022275 1 1
1e-04 0.02475 1 1
1e-04 0.027225 1 1
1e-04 0.0297 1 1
1e-04 0.032175 1 1
1e-04 0.03465 1 1
1e-04 0.037125 1 1
1e-04 0.0396 1 1
1e-04 0.042075 1 1
1e-04 0.04455 1 1
1e-04 0.047025 1 1
1e-04 0.0495 1 1
1e-04 0.051975 1 1
1e-04 0.05445 1 1
1e-04 0.056925 1 1
1e-04 0.0594 1 1
1e-04 0.061875 1 1
1e-04 0.06435 1 1
1e-04 0.066825 1 1
1e-04 0.0693 1 1
1e-04 0.071775 1 1
1e-04 0.07425 1 1
1e-04 0.076725 1 1
1e-04 0.0792 1 1
1e-04 0.081675 1 1
1e-04 0.08415 1 1
1e-04 0.086625 1 1
1e-04 0.0891 1 1
1e-04 0.091575 1 1
1e-04 0.09405 1 1
1e-04 0.096525 1 1
1e-04 0.099 1 1
1e-04 0.102475 1 1
1e-04 0.10495 1 1
1e-04 0.107425 1 1
1e-04 0.1099 1 1
1e-04 0.112375 1 1
1e-04 0.11485 1 1
1e-04 0.117325 1 1
1e-04 0.1198 1 1
1e-04 0.122275 1 1
1e-04 0.12475 1 1
1e-04 0.127225 1 1
1e-04 0.1297 1 1
1e-04 0.132175 1 1
1e-04 0.13465 1 1
1e-04 0.137125 1 1
1e-04 0.1396 1 1
1e-04 0.142075 1 1
1e-04 0.14455 1 1
1e-04 0.147025 1 1
1e-04 0.1495 1 1
1e-04 0.151975 1 1
1e-04 0.15445 1 1
1e-04 0.156925 1 1
1e-04 0.1594 1 1
1e-04 0.161875 1 1
1e-04 0.16435 1 1
1e-04 0.166825 1 1
1e-04 0.1693 1 1
1e-04 0.171775 1 1
1e-04 0.17425 1 1
1e-04 0.176725 1 1
1e-04 0.1792 1 1
1e-04 0.181675 1 1
1e-04 0.18415 1 1
1e-04 0.186625 1 1
1e-04 0.1891 1 1
1e-04 0.191575 1 1
1e-04 0.19405 1 1
1e-04 0.196525 1 1
1e-04 0.199 1 1
0.01 0.002475 0.2425304 0.05904965
0.01 0.00495 0.4581929 0.2101335
0.01 0.007425 0.6305925 0.3977936
0.01 0.0099 0.7573313 0.5736555
0.01 0.012375 0.8446874 0.7135663
0.01 0.01485 0.90242 0.814407
0.01 0.017325 0.9393414 0.8823911
0.01 0.0198 0.9625746 0.9265676
0.01 0.022275 0.9770125 0.9545644
0.01 0.02475 0.9859396 0.9720837
0.01 0.027225 0.9913869 0.9828522
0.01 0.0297 0.9947533 0.9895367
0.01 0.032175 0.9968042 0.9936202
0.01 0.03465 0.998054 0.9961126
0.01 0.037125 0.9988027 0.9976074
0.01 0.0396 0.9992725 0.998546
0.01 0.042075 0.9995552 0.9991109
0.01 0.04455 0.9997315 0.9994633
0.01 0.047025 0.9998355 0.999671
0.01 0.0495 0.9998997 0.9997994
0.01 0.051975 0.9999375 0.999875
0.01 0.05445 0.9999628 0.9999256
0.01 0.056925 0.9999774 0.9999548
0.01 0.0594 0.9999856 0.9999712
0.01 0.061875 0.9999913 0.9999827
0.01 0.06435 0.9999948 0.9999896
0.01 0.066825 0.9999967 0.9999934
0.01 0.0693 0.9999981 0.9999961
0.01 0.071775 0.9999987 0.9999975
0.01 0.07425 0.9999992 0.9999984
0.01 0.076725 0.9999995 0.999999
0.01 0.0792 0.9999996 0.9999992
0.01 0.081675 0.9999997 0.9999995
0.01 0.08415 0.9999999 0.9999998
0.01 0.086625 0.9999999 0.9999999
0.01 0.0891 1 0.9999999
0.01 0.091575 1 1
0.01 0.09405 1 1
0.01 0.096525 1 1
0.01 0.099 1 1
0.01 0.102475 1 1
0.01 0.10495 1 1
0.01 0.107425 1 1
0.01 0.1099 1 1
0.01 0.112375 1 1
0.01 0.11485 1 1
0.01 0.117325 1 1
0.01 0.1198 1 1
0.01 0.122275 1 1
0.01 0.12475 1 1
0.01 0.127225 1 1
0.01 0.1297 1 1
0.01 0.132175 1 1
0.01 0.13465 1 1
0.01 0.137125 1 1
0.01 0.1396 1 1
0.01 0.142075 1 1
0.01 0.14455 1 1
0.01 0.147025 1 1
0.01 0.1495 1 1
0.01 0.151975 1 1
0.01 0.15445 1 1
0.01 0.156925 1 1
0.01 0.1594 1 1
0.01 0.161875 1 1
0.01 0.16435 1 1
0.01 0.166825 1 1
0.01 0.1693 1 1
0.01 0.171775 1 1
0.01 0.17425 1 1
0.01 0.176725 1 1
0.01 0.1792 1 1
0.01 0.181675 1 1
0.01 0.18415 1 1
0.01 0.186625 1 1
0.01 0.1891 1 1
0.01 0.191575 1 1
0.01 0.19405 1 1
0.01 0.196525 1 1
0.01 0.199 1 1
0.08 0.002475 0.03094266 0.001200407
0.08 0.00495 0.06168083 0.004049222
0.08 0.007425 0.09261991 0.0088203
0.08 0.0099 0.1232283 0.01542558
0.08 0.012375 0.1534392 0.02378084
0.08 0.01485 0.1834713 0.03389784
0.08 0.017325 0.2131824 0.04567876
0.08 0.0198 0.2425618 0.05906523
0.08 0.022275 0.2714308 0.07390133
0.08 0.02475 0.2998079 0.09010585
0.08 0.027225 0.3277338 0.1076269
0.08 0.0297 0.3550264 0.1262568
0.08 0.032175 0.3817474 0.1459406
0.08 0.03465 0.4078169 0.1665181
0.08 0.037125 0.4333882 0.1880236
0.08 0.0396 0.4582001 0.2101391
0.08 0.042075 0.4824013 0.2329007
0.08 0.04455 0.5056406 0.2558534
0.08 0.047025 0.5282837 0.2792596
0.08 0.0495 0.5501688 0.302856
0.08 0.051975 0.5715181 0.3267957
0.08 0.05445 0.5918794 0.3504801
0.08 0.056925 0.6116303 0.3742458
0.08 0.0594 0.6306574 0.3978754
0.08 0.061875 0.6489088 0.4212239
0.08 0.06435 0.666443 0.4442823
0.08 0.066825 0.6832973 0.4670241
0.08 0.0693 0.6995123 0.4894423
0.08 0.071775 0.7149466 0.5112681
0.08 0.07425 0.729787 0.5327032
0.08 0.076725 0.7438892 0.5534804
0.08 0.0792 0.7573028 0.5736117
0.08 0.081675 0.7703056 0.5934699
0.08 0.08415 0.7825267 0.6124423
0.08 0.086625 0.7942207 0.6308766
0.08 0.0891 0.8054466 0.6488299
0.08 0.091575 0.8160287 0.6659844
0.08 0.09405 0.8260445 0.6824274
0.08 0.096525 0.835651 0.6983863
0.08 0.099 0.8447654 0.7136985
0.08 0.102475 0.8566941 0.7339897
0.08 0.10495 0.8647542 0.7478611
0.08 0.107425 0.8723934 0.761129
0.08 0.1099 0.8795632 0.7736862
0.08 0.112375 0.88639 0.7857395
0.08 0.11485 0.8928273 0.7971901
0.08 0.117325 0.8989198 0.8081034
0.08 0.1198 0.9046807 0.8184913
0.08 0.122275 0.9101643 0.8284407
0.08 0.12475 0.9153426 0.8378919
0.08 0.127225 0.9202238 0.8468494
0.08 0.1297 0.9248244 0.8553354
0.08 0.132175 0.9292201 0.8634831
0.08 0.13465 0.9332962 0.8710733
0.08 0.137125 0.9371362 0.8782541
0.08 0.1396 0.9408465 0.8852204
0.08 0.142075 0.9442613 0.8916557
0.08 0.14455 0.9475338 0.8978454
0.08 0.147025 0.9505858 0.9036369
0.08 0.1495 0.9534771 0.9091408
0.08 0.151975 0.9561946 0.9143293
0.08 0.15445 0.9587676 0.919255
0.08 0.156925 0.9612031 0.92393
0.08 0.1594 0.9635098 0.9283687
0.08 0.161875 0.9656436 0.9324842
0.08 0.16435 0.9676668 0.9363945
0.08 0.166825 0.9695773 0.9400948
0.08 0.1693 0.9713582 0.9435505
0.08 0.171775 0.9730915 0.9469201
0.08 0.17425 0.9746903 0.9500335
0.08 0.176725 0.9761648 0.9529093
0.08 0.1792 0.9775629 0.9556401
0.08 0.181675 0.9789047 0.9582646
0.08 0.18415 0.9801812 0.9607647
0.08 0.186625 0.9813683 0.9630927
0.08 0.1891 0.9824538 0.9652241
0.08 0.191575 0.9834897 0.9672601
0.08 0.19405 0.9844972 0.9692422
0.08 0.196525 0.9854082 0.9710363
0.08 0.199 0.9862846 0.9727641
0.04 0.002475 0.0618304 0.004066474
0.04 0.00495 0.1231294 0.01540254
0.04 0.007425 0.1834358 0.0338859
0.04 0.0099 0.2425843 0.05907599
0.04 0.012375 0.2998025 0.0901032
0.04 0.01485 0.3550388 0.1262662
0.04 0.017325 0.4080163 0.1666811
0.04 0.0198 0.4581885 0.2101285
0.04 0.022275 0.5056477 0.2558601
0.04 0.02475 0.5502742 0.3029724
0.04 0.027225 0.5918603 0.3504563
0.04 0.0297 0.6306414 0.3978549
0.04 0.032175 0.6664811 0.4443322
0.04 0.03465 0.6995342 0.4894717
0.04 0.037125 0.7296969 0.5325716
0.04 0.0396 0.7574075 0.5737694
0.04 0.042075 0.782578 0.6125226
0.04 0.04455 0.8053515 0.6486767
0.04 0.047025 0.8261184 0.6825496
0.04 0.0495 0.8447464 0.7136668
0.04 0.051975 0.8615633 0.7423547
0.04 0.05445 0.8766674 0.7686025
0.04 0.056925 0.8902763 0.7926425
0.04 0.0594 0.9024565 0.8144729
0.04 0.061875 0.913283 0.8341269
0.04 0.06435 0.9229466 0.8518666
0.04 0.066825 0.9316459 0.8679967
0.04 0.0693 0.9393795 0.8824624
0.04 0.071775 0.9462345 0.8953853
0.04 0.07425 0.9522922 0.9068831
0.04 0.076725 0.9577514 0.9173077
0.04 0.0792 0.9625995 0.9266155
0.04 0.081675 0.9668799 0.9348726
0.04 0.08415 0.9706729 0.94222
0.04 0.086625 0.9740364 0.9487594
0.04 0.0891 0.9770019 0.9545439
0.04 0.091575 0.9796643 0.959752
0.04 0.09405 0.9820198 0.9643717
0.04 0.096525 0.9840879 0.9684368
0.04 0.099 0.9859361 0.9720768
0.04 0.102475 0.9881523 0.9764506
0.04 0.10495 0.9895492 0.9792128
0.04 0.107425 0.9907495 0.981589
0.04 0.1099 0.9918056 0.9836823
0.04 0.112375 0.9927474 0.9855509
0.04 0.11485 0.9936086 0.9872611
0.04 0.117325 0.9943538 0.9887421
0.04 0.1198 0.9950126 0.9900525
0.04 0.122275 0.9955948 0.9912112
0.04 0.12475 0.9960942 0.9922056
0.04 0.127225 0.9965548 0.9931232
0.04 0.1297 0.996951 0.9939128
0.04 0.132175 0.997308 0.9946245
0.04 0.13465 0.9976242 0.9952552
0.04 0.137125 0.9978993 0.9958041
0.04 0.1396 0.9981462 0.9962967
0.04 0.142075 0.9983632 0.9967299
0.04 0.14455 0.9985531 0.997109
0.04 0.147025 0.998714 0.9974302
0.04 0.1495 0.9988668 0.9977354
0.04 0.151975 0.9989982 0.9979979
0.04 0.15445 0.9991141 0.9982294
0.04 0.156925 0.9992213 0.9984436
0.04 0.1594 0.9993086 0.9986181
0.04 0.161875 0.9993874 0.9987755
0.04 0.16435 0.9994588 0.9989182
0.04 0.166825 0.9995217 0.9990439
0.04 0.1693 0.9995792 0.9991588
0.04 0.171775 0.9996258 0.9992518
0.04 0.17425 0.9996711 0.9993424
0.04 0.176725 0.9997079 0.9994161
0.04 0.1792 0.999741 0.9994823
0.04 0.181675 0.9997726 0.9995454
0.04 0.18415 0.9997981 0.9995962
0.04 0.186625 0.999821 0.9996421
0.04 0.1891 0.9998444 0.999689
0.04 0.191575 0.9998616 0.9997232
0.04 0.19405 0.9998767 0.9997535
0.04 0.196525 0.9998931 0.9997862
0.04 0.199 0.9999054 0.9998109
0.07 0.002475 0.03534574 0.001493224
0.07 0.00495 0.07062885 0.005231731
0.07 0.007425 0.1055493 0.01138342
0.07 0.0099 0.1404417 0.01996299
0.07 0.012375 0.1750422 0.03087681
0.07 0.01485 0.2090103 0.043921
0.07 0.017325 0.2425788 0.05907613
0.07 0.0198 0.2755143 0.0761342
0.07 0.022275 0.3078917 0.09501982
0.07 0.02475 0.3394506 0.1154441
0.07 0.027225 0.370397 0.1374049
0.07 0.0297 0.4006111 0.1606931
0.07 0.032175 0.4297348 0.184871
0.07 0.03465 0.4580985 0.2100453
0.07 0.037125 0.485628 0.236022
0.07 0.0396 0.5122262 0.2625574
0.07 0.042075 0.5378401 0.2894453
0.07 0.04455 0.562456 0.316524
0.07 0.047025 0.5862122 0.3438064
0.07 0.0495 0.6088947 0.3709077
0.07 0.051975 0.6305835 0.3977813
0.07 0.05445 0.6514977 0.4245903
0.07 0.056925 0.6714094 0.4509243
0.07 0.0594 0.6904343 0.4768275
0.07 0.061875 0.7083284 0.5018508
0.07 0.06435 0.7256016 0.5266134
0.07 0.066825 0.7418744 0.5504877
0.07 0.0693 0.7573357 0.5736614
0.07 0.071775 0.7720953 0.5962297
0.07 0.07425 0.785924 0.6177701
0.07 0.076725 0.7991076 0.6386607
0.07 0.0792 0.8114341 0.6585089
0.07 0.081675 0.8232063 0.6777481
0.07 0.08415 0.8343418 0.6962005
0.07 0.086625 0.8446705 0.713538
0.07 0.0891 0.8545291 0.7302859
0.07 0.091575 0.8638549 0.7463076
0.07 0.09405 0.8725585 0.7614167
0.07 0.096525 0.8807345 0.7757478
0.07 0.099 0.8884119 0.7893268
0.07 0.102475 0.8983937 0.8071585
0.07 0.10495 0.905032 0.8191271
0.07 0.107425 0.9112515 0.8304207
0.07 0.1099 0.9170832 0.8410805
0.07 0.112375 0.9224877 0.8510199
0.07 0.11485 0.9275474 0.8603782
0.07 0.117325 0.9323621 0.8693308
0.07 0.1198 0.9368 0.877624
0.07 0.122275 0.9409995 0.8855079
0.07 0.12475 0.9449257 0.8929105
0.07 0.127225 0.948578 0.8998248
0.07 0.1297 0.952039 0.9064012
0.07 0.132175 0.9552033 0.9124347
0.07 0.13465 0.9582306 0.9182259
0.07 0.137125 0.9610041 0.9235474
0.07 0.1396 0.9636505 0.9286397
0.07 0.142075 0.9660962 0.9333582
0.07 0.14455 0.9683524 0.9377217
0.07 0.147025 0.970501 0.9418863
0.07 0.1495 0.972453 0.9456783
0.07 0.151975 0.9743093 0.949291
0.07 0.15445 0.9760753 0.9527346
0.07 0.156925 0.9776625 0.9558347
0.07 0.1594 0.9791704 0.9587847
0.07 0.161875 0.9805742 0.9615351
0.07 0.16435 0.9818947 0.9641259
0.07 0.166825 0.9831265 0.9665459
0.07 0.1693 0.9842431 0.9687421
0.07 0.171775 0.9853609 0.9709431
0.07 0.17425 0.9863291 0.9728518
0.07 0.176725 0.987274 0.9747161
0.07 0.1792 0.9881069 0.9763611
0.07 0.181675 0.988928 0.9779839
0.07 0.18415 0.9896808 0.9794732
0.07 0.186625 0.9903777 0.9808527
0.07 0.1891 0.9910461 0.9821767
0.07 0.191575 0.991627 0.9833282
0.07 0.19405 0.9922088 0.9844822
0.07 0.196525 0.9927445 0.9855452
0.07 0.199 0.9932331 0.9865153
0.06 0.002475 0.04115602 0.001937959
0.06 0.00495 0.0822764 0.007009665
0.06 0.007425 0.1231469 0.01540725
0.06 0.0099 0.1635168 0.02697394
0.06 0.012375 0.2033115 0.04157019
0.06 0.01485 0.2426603 0.05911438
0.06 0.017325 0.2809264 0.07914417
0.06 0.0198 0.318511 0.1016693
0.06 0.022275 0.3550431 0.1262702
0.06 0.02475 0.3906374 0.1528052
0.06 0.027225 0.4249234 0.1807607
0.06 0.0297 0.4582399 0.2101774
0.06 0.032175 0.4900953 0.2403795
0.06 0.03465 0.5208154 0.2714269
0.06 0.037125 0.5502638 0.3029611
0.06 0.0396 0.5784422 0.3347573
0.06 0.042075 0.6051173 0.3663219
0.06 0.04455 0.6306868 0.3979116
0.06 0.047025 0.6549154 0.4290535
0.06 0.0495 0.677717 0.4594327
0.06 0.051975 0.6994584 0.4893659
0.06 0.05445 0.7199451 0.518439
0.06 0.056925 0.7392305 0.5465732
0.06 0.0594 0.7573999 0.5737589
0.06 0.061875 0.7744432 0.5998595
0.06 0.06435 0.7904487 0.6249011
0.06 0.066825 0.8053826 0.6487272
0.06 0.0693 0.8194418 0.6715649
0.06 0.071775 0.8325961 0.6932908
0.06 0.07425 0.8447428 0.7136598
0.06 0.076725 0.8561527 0.7330628
0.06 0.0792 0.8667666 0.7513447
0.06 0.081675 0.8767177 0.7686902
0.06 0.08415 0.8859033 0.7848772
0.06 0.086625 0.8944666 0.8001193
0.06 0.0891 0.9023971 0.8143657
0.06 0.091575 0.9098496 0.8278689
0.06 0.09405 0.9166358 0.8402599
0.06 0.096525 0.9229865 0.85194
0.06 0.099 0.9288734 0.8628392
0.06 0.102475 0.9363781 0.8768342
0.06 0.10495 0.9413169 0.8861054
0.06 0.107425 0.9457904 0.8945453
0.06 0.1099 0.9500037 0.9025307
0.06 0.112375 0.9538916 0.9099312
0.06 0.11485 0.9574319 0.9166961
0.06 0.117325 0.9607183 0.9229985
0.06 0.1198 0.9637769 0.9288832
0.06 0.122275 0.9666164 0.9343633
0.06 0.12475 0.9692072 0.9393773
0.06 0.127225 0.9716118 0.944043
0.06 0.1297 0.9738175 0.9483332
0.06 0.132175 0.9758663 0.9523266
0.06 0.13465 0.977777 0.9560586
0.06 0.137125 0.9795071 0.9594439
0.06 0.1396 0.9811232 0.9626118
0.06 0.142075 0.9826043 0.9655196
0.06 0.14455 0.9839691 0.968203
0.06 0.147025 0.985237 0.9706992
0.06 0.1495 0.9863884 0.9729687
0.06 0.151975 0.9874626 0.9750884
0.06 0.15445 0.9884406 0.9770203
0.06 0.156925 0.9893601 0.9788386
0.06 0.1594 0.9902031 0.980507
0.06 0.161875 0.9909787 0.9820432
0.06 0.16435 0.9916875 0.9834481
0.06 0.166825 0.9923331 0.9847287
0.06 0.1693 0.9929442 0.9859417
0.06 0.171775 0.9934939 0.9870332
0.06 0.17425 0.9940215 0.9880817
0.06 0.176725 0.9944863 0.9890056
0.06 0.1792 0.9949242 0.9898766
0.06 0.181675 0.9953149 0.990654
0.06 0.18415 0.9956949 0.9914104
0.06 0.186625 0.9960256 0.992069
0.06 0.1891 0.9963501 0.9927153
0.06 0.191575 0.9966337 0.9932804
0.06 0.19405 0.996902 0.9938152
0.06 0.196525 0.9971545 0.9943184
0.06 0.199 0.9973734 0.994755
0.03 0.002475 0.08234571 0.007021972
0.03 0.00495 0.1635745 0.02699391
0.03 0.007425 0.2425772 0.05907219
0.03 0.0099 0.3185479 0.1016913
0.03 0.012375 0.3905456 0.1527325
0.03 0.01485 0.4581525 0.210097
0.03 0.017325 0.5208654 0.2714773
0.03 0.0198 0.5784183 0.334731
0.03 0.022275 0.6306315 0.3978434
0.03 0.02475 0.6777904 0.4595307
0.03 0.027225 0.7199338 0.518422
0.03 0.0297 0.757353 0.5736873
0.03 0.032175 0.7903996 0.6248229
0.03 0.03465 0.8193845 0.6714707
0.03 0.037125 0.8447885 0.7137376
0.03 0.0396 0.8667868 0.7513806
0.03 0.042075 0.8859693 0.7849941
0.03 0.04455 0.9024396 0.8144427
0.03 0.047025 0.9166213 0.8402336
0.03 0.0495 0.9288761 0.8628443
0.03 0.051975 0.9393386 0.8823856
0.03 0.05445 0.9483359 0.8993655
0.03 0.056925 0.9560557 0.9140634
0.03 0.0594 0.962588 0.9265936
0.03 0.061875 0.9682103 0.9374465
0.03 0.06435 0.9729723 0.9466881
0.03 0.066825 0.9770508 0.9546394
0.03 0.0693 0.9805036 0.9613969
0.03 0.071775 0.9834278 0.9671384
0.03 0.07425 0.985926 0.9720569
0.03 0.076725 0.9880618 0.976272
0.03 0.0792 0.9898614 0.9798305
0.03 0.081675 0.9913914 0.9828611
0.03 0.08415 0.9927087 0.9854742
0.03 0.086625 0.9938153 0.9876719
0.03 0.0891 0.9947404 0.989511
0.03 0.091575 0.9955383 0.9910986
0.03 0.09405 0.9962295 0.992475
0.03 0.096525 0.9968036 0.993619
