    505   18128   18128 0.000610      -267988.000
    506   18474   18474 0.000954      -268140.000
    507   17992   17992 0.000763      -267848.000
    508   17438   17438 0.000465      -267356.000
    509   17528   17528 0.000351      -268012.000
    510   17674   17674 0.000587      -268612.000
    511   17762   17762 0.002327      -268604.000
    512   17360   17360 0.001282      -268160.000
    513   16678   16678 0.000282      -268064.000
    514   17762   17762 0.000954      -267928.000
    515   18304   18304 0.001190      -267472.000
    516   18786   18786 0.001549      -267544.000
    517   17776   17776 0.000916      -267760.000
    518   17522   17522 0.000710      -267252.000
    519   17722   17722 0.000313      -268468.000
    520   17706   17706 0.000587      -267900.000
    521   17792   17792 0.000076      -268076.000
    522   17986   17986 0.000099      -268000.000
    523   17410   17410 0.000069      -267832.000
    524   18090   18090 0.000359      -268068.000
    525   18510   18510 0.001595      -267788.000
    526   18522   18522 0.000557      -267920.000
    527   17810   17810 0.000328      -267788.000
    528   17366   17366 0.000740      -267788.000
    529   17660   17660 0.001007      -268272.000
    530   17270   17270 0.000435      -268240.000
    531   17210   17210 0.000893      -267684.000
    532   16918   16918 0.000572      -266908.000
    533   16552   16552 0.000397      -267440.000
    534   17648   17648 0.001282      -267852.000
    535   18562   18562 0.002998      -267760.000
    536   18838   18838 0.000191      -267824.000
    537   18268   18268 0.000443      -267396.000
    538   17890   17890 0.000359      -267432.000
    539   17812   17812 0.001038      -268304.000
    540   17818   17818 0.001259      -268296.000
    541   17500   17500 0.001221      -268264.000
    542   17486   17486 0.000572      -267572.000
    543   17546   17546 0.001518      -267352.000
    544   17886   17886 0.001106      -267560.000
    545   18490   18490 0.001106      -267704.000
    546   18608   18608 0.000961      -267548.000
    547   17608   17608 0.000824      -267556.000
    548   17370   17370 0.000099      -267464.000
    549   17712   17712 0.000336      -268320.000
    550   17408   17408 0.000244      -268344.000
    551   17656   17656 0.001312      -268436.000
    552   17418   17418 0.000435      -267572.000
    553   17784   17784 0.001190      -267120.000
    554   18408   18408 0.001434      -267728.000
    555   19112   19112 0.000214      -267600.000
    556   18174   18174 0.000587      -267868.000
    557   17532   17532 0.000488      -267480.000
    558   17816   17816 0.000671      -267044.000
    559   17630   17630 0.000725      -268104.000
    560   17450   17450 0.000755      -268524.000
    561   17154   17154 0.001457      -267716.000
    562   17108   17108 0.000153      -267616.000
    563   17504   17504 0.001114      -267552.000
    564   18216   18216 0.000458      -267472.000
    565   18892   18892 0.000336      -268152.000
    566   17886   17886 0.000511      -267704.000
    567   17764   17764 0.000961      -267640.000
    568   17330   17330 0.000450      -267264.000
    569   17880   17880 0.000107      -268400.000
    570   17582   17582 0.000069      -268404.000
    571   17268   17268 0.001953      -268084.000
    572   16762   16762 0.000481      -266808.000
    573   17084   17084 0.000671      -267620.000
    574   17828   17828 0.000549      -267776.000
    575   18970   18970 0.001472      -268052.000
    576   17886   17886 0.000237      -267440.000
    577   18326   18326 0.000877      -267220.000
    578   17998   17998 0.000191      -267904.000
    579   18366   18366 0.000618      -268756.000
    580   17970   17970 0.000267      -268648.000
    581   17548   17548 0.000549      -268400.000
    582   17636   17636 0.000427      -267680.000
    583   17584   17584 0.000427      -267880.000
    584   17962   17962 0.000038      -267932.000
    585   18874   18874 0.000343      -268148.000
    586   17810   17810 0.000175      -267548.000
