 Temperature, Energy,Energy^2,C_v,Average
   3.15918374     , -0.75931687011718751      ,  0.57659833627343182      ,   3.6298021768809187E-006 ,           6
   3.07551026     , -0.78939953613281255      ,  0.62318192607760425      ,   3.2032125993798572E-006 ,           6
   2.99183679     , -0.81991525878906246      ,  0.67227209678292277      ,   1.2361835234446082E-006 ,           6
   2.90816331     , -0.85622634277343745      ,  0.73313935835957522      ,   1.8691648225009500E-006 ,           6
   2.82448983     , -0.89639821777343753      ,  0.80352559377551080      ,  -5.2283606428702225E-007 ,           6
   2.74081635     , -0.93925681152343754      ,  0.88223306433558468      ,   3.9544795396026008E-006 ,           6
   2.65714288     , -0.98967792968750001      ,  0.97946135461330419      ,  -1.4870205439895767E-007 ,           6
   2.57346940     ,  -1.0486615966796875      ,   1.0996801018536091      ,  -1.6673597361779025E-006 ,           6
   2.48979592     ,  -1.1136974853515624      ,   1.2402915357410909      ,  -4.9286536681179688E-006 ,           6
   2.40612245     ,  -1.1931176269531250      ,   1.4234878168702125      ,  -7.2295390529120671E-006 ,           6
   2.32244897     ,  -1.3214869140625001      ,   1.7463826343297959      ,   1.0191442556200224E-005 ,           6
   2.23877549     ,  -1.4920440185546875      ,   2.2260501874625684      ,  -2.8962985818254447E-005 ,           6
   2.15510225     ,  -1.6062258544921875      ,   2.5794816456377507      ,  -1.0331650732202954E-004 ,           6
   2.07142854     ,  -1.6887230712890624      ,   2.8511265146553515      ,  -1.5360641221150257E-004 ,           6
   1.98775530     ,  -1.7549598632812500      ,   3.0791310013771058      ,  -1.9060684370956858E-004 ,           6
   1.90408158     ,  -1.8077479003906249      ,   3.2670984098196030      ,  -2.3556892477031720E-004 ,           6
   1.82040811     ,  -1.8503786621093750      ,   3.4229735069990159      ,  -2.7993909912408729E-004 ,           6
   1.73673487     ,  -1.8861512451171876      ,   3.5565635112822056      ,  -3.3253507689533229E-004 ,           6
   1.65306115     ,  -1.9140342285156251      ,   3.6624799753427504      ,  -3.8316922515432031E-004 ,           6
   1.56938791     ,  -1.9371405517578124      ,   3.7514236678898336      ,  -4.4249247502529878E-004 ,           6
   1.48571444     ,  -1.9544430419921874      ,   3.8187284450471402      ,  -5.0701551522715443E-004 ,           6
   1.40204072     ,  -1.9687315917968751      ,   3.8747592322111131      ,  -5.8240715107713426E-004 ,           6
   1.31836748     ,  -1.9786642578125000      ,   3.9139488758563994      ,  -6.6933673804730706E-004 ,           6
   1.23469377     ,  -1.9864876708984376      ,   3.9449570139348507      ,  -7.7158210798466487E-004 ,           6
   1.15102053     ,  -1.9920925537109375      ,   3.9672469198405742      ,  -8.9506310664328771E-004 ,           6
   1.06734705     ,  -1.9957548339843749      ,   3.9818452745437622      ,  -1.0463937365693165E-003 ,           6
  0.983673573     ,  -1.9980836425781250      ,   3.9911421897888184      ,  -1.2360851682118436E-003 ,           6
  0.900000095     ,  -1.9994360351562499      ,   3.9965460818529128      ,  -1.4794773984158447E-003 ,           6
   5.00000000     , -0.42836584472656247      ,  0.18359278891682626      ,   3.8196798113517141E-006 ,           7
   4.91632652     , -0.43647744140625000      ,  0.19060555591583253      ,   3.8476638958345236E-006 ,           7
   4.83265305     , -0.44532224121093750      ,  0.19840373757481575      ,   3.9323862044378883E-006 ,           7
   4.74897957     , -0.45432253417968749      ,  0.20649715668559074      ,   3.9104499974829907E-006 ,           7
   4.66530609     , -0.46359162597656250      ,  0.21500386657118797      ,   3.9821078504590841E-006 ,           7
   4.58163261     , -0.47391931152343753      ,  0.22469042764306069      ,   4.3310111789827821E-006 ,           7
   4.49795914     , -0.48418601074218748      ,  0.23452660050988197      ,   4.4735632247090033E-006 ,           7
   4.41428566     , -0.49471193847656247      ,  0.24482195085883141      ,   4.2106705436293774E-006 ,           7
   4.33061218     , -0.50665056152343746      ,  0.25678029814362524      ,   4.5593329959852010E-006 ,           7
   4.24693871     , -0.51789338378906247      ,  0.26829252697825434      ,   4.3783469778750466E-006 ,           7
   4.16326523     , -0.53092192382812498      ,  0.28196363834142685      ,   4.9356854091279070E-006 ,           7
   4.07959175     , -0.54416096191406249      ,  0.29618660795092583      ,   4.5337480138674294E-006 ,           7
   3.99591827     , -0.55812077636718749      ,  0.31157489628195761      ,   4.7656758869947292E-006 ,           7
   3.91224480     , -0.57322468261718751      ,  0.32865386152863502      ,   4.3986845935486506E-006 ,           7
   3.82857132     , -0.58874045410156250      ,  0.34669426601529124      ,   5.3857244110998267E-006 ,           7
   3.74489784     , -0.60465979003906245      ,  0.36568908110260961      ,   5.3920427200670945E-006 ,           7
   3.66122437     , -0.62345764160156247      ,  0.38876193806529047      ,   4.6631281744253200E-006 ,           7
   3.57755113     , -0.64170209960937497      ,  0.41184546755552293      ,   4.9912923260536929E-006 ,           7
   3.49387765     , -0.66152114257812500      ,  0.43765281385183336      ,   3.4890755124191889E-006 ,           7
   3.41020393     , -0.68302666015625002      ,  0.46656793098449706      ,   3.6555772298857776E-006 ,           7
   3.32653046     , -0.70551926269531251      ,  0.49780224117636679      ,   4.0495151213651534E-006 ,           7
   3.24285722     , -0.73201647949218751      ,  0.53589526681303978      ,   4.4826940429858206E-006 ,           7
   3.15918374     , -0.75888986816406245      ,  0.57595538684725767      ,   4.1636278832120512E-006 ,           7
   3.07551026     , -0.78878269042968752      ,  0.62221069012284280      ,   3.4420356131518084E-006 ,           7
   2.99183679     , -0.82055698242187503      ,  0.67331623818874364      ,   2.7670238372888170E-007 ,           7
   2.90816331     , -0.85624628906250000      ,  0.73317985382080075      ,   2.6185649624262223E-006 ,           7
   2.82448983     , -0.89820339355468748      ,  0.80676122044920917      ,  -1.0172982120643494E-006 ,           7
   2.74081635     , -0.93983093261718753      ,  0.88328460823893551      ,   3.2299134509661620E-007 ,           7
   2.65714288     , -0.99144714355468755      ,  0.98294378090500834      ,  -3.3507350346049558E-006 ,           7
   2.57346940     ,  -1.0468835937500001      ,   1.0959331385493278      ,  -4.8500005663754235E-006 ,           7
   2.48979592     ,  -1.1132463623046875      ,   1.2392649791061878      ,  -8.4664250062594574E-006 ,           7
   2.40612245     ,  -1.1970095458984376      ,   1.4327517808616161      ,  -1.3830752917459747E-005 ,           7
   2.32244897     ,  -1.3163597167968750      ,   1.7330862285017967      ,   5.2528106664530408E-005 ,           7
   2.23877549     ,  -1.4890375488281249      ,   2.2170502766728402      ,  -3.6420775220882625E-005 ,           7
   2.15510225     ,  -1.6002953124999999      ,   2.5604726201772690      ,  -1.0172688016866810E-004 ,           7
   2.07142854     ,  -1.6874750732421875      ,   2.8469629430830476      ,  -1.4197293314092659E-004 ,           7
   1.98775530     ,  -1.7562725830078125      ,   3.0837332194149494      ,  -1.9239012715772268E-004 ,           7
   1.90408158     ,  -1.8077701660156249      ,   3.2671836268067360      ,  -2.3426836421455111E-004 ,           7
   1.82040811     ,  -1.8505135253906251      ,   3.4234653899550440      ,  -2.8212128296591115E-004 ,           7
   1.73673487     ,  -1.8855092041015624      ,   3.5541422999918462      ,  -3.3241923261459564E-004 ,           7
   1.65306115     ,  -1.9139699462890625      ,   3.6622296114623545      ,  -3.8473960899063016E-004 ,           7
   1.56938791     ,  -1.9365208007812500      ,   3.7490238716125490      ,  -4.4212335735410285E-004 ,           7
   1.48571444     ,  -1.9545220947265625      ,   3.8190358836591245      ,  -5.0772939048707405E-004 ,           7
   1.40204072     ,  -1.9683052490234374      ,   3.8730812378704549      ,  -5.8213607194300377E-004 ,           7
   1.31836748     ,  -1.9789850830078124      ,   3.9152190744698045      ,  -6.6905770191623740E-004 ,           7
   1.23469377     ,  -1.9864759765625000      ,   3.9449110749125480      ,  -7.7123959567697634E-004 ,           7
   1.15102053     ,  -1.9921118652343750      ,   3.9673237106442452      ,  -8.9517651839102522E-004 ,           7
   1.06734705     ,  -1.9958146240234376      ,   3.9820837181270123      ,  -1.0465802753898748E-003 ,           7
  0.983673573     ,  -1.9981063232421874      ,   3.9912327352702617      ,  -1.2361789666984681E-003 ,           7
  0.900000095     ,  -1.9994523681640626      ,   3.9966113375484942      ,  -1.4795492255094528E-003 ,           7
   5.00000000     , -0.42849736328124999      ,  0.18370976467132569      ,   3.9909735761691765E-006 ,           8
   4.91632652     , -0.43679389648437500      ,  0.19088213963508607      ,   3.8572860405978109E-006 ,           8
   4.83265305     , -0.44553110351562503      ,  0.19858987914323806      ,   3.9356354962271404E-006 ,           8
   4.74897957     , -0.45436616210937503      ,  0.20653980001211167      ,   4.0434321152879758E-006 ,           8
   4.66530609     , -0.46391572265624997      ,  0.21530808107852936      ,   4.1480826724175432E-006 ,           8
   4.58163261     , -0.47431789550781250      ,  0.22506752640604974      ,   4.2903563007792575E-006 ,           8
   4.49795914     , -0.48411958007812500      ,  0.23445514764785766      ,   4.1212596379655496E-006 ,           8
   4.41428566     , -0.49494052734374999      ,  0.24505320081710816      ,   4.4686220447014456E-006 ,           8
   4.33061218     , -0.50597133789062498      ,  0.25608933106660842      ,   4.3902854489089662E-006 ,           8
   4.24693871     , -0.51781496582031250      ,  0.26821773492693901      ,   4.7346299433196281E-006 ,           8
   4.16326523     , -0.53110029296875005      ,  0.28214722565412520      ,   4.5984816789581746E-006 ,           8
   4.07959175     , -0.54372304687499995      ,  0.29571515207290650      ,   4.8308621021737076E-006 ,           8
   3.99591827     , -0.55774104003906255      ,  0.31114444878697395      ,   4.3451789774058853E-006 ,           8
   3.91224480     , -0.57321364746093750      ,  0.32864558858275411      ,   4.6847343599787568E-006 ,           8
   3.82857132     , -0.58852568359375002      ,  0.34641934477090836      ,   3.8794300897462266E-006 ,           8
   3.74489784     , -0.60556384277343756      ,  0.36677427849173544      ,   4.7568152704440278E-006 ,           8
   3.66122437     , -0.62311848144531246      ,  0.38834072386622431      ,   4.7806070986784053E-006 ,           8
   3.57755113     , -0.64178544921875003      ,  0.41195620750188827      ,   5.2852057648991534E-006 ,           8
   3.49387765     , -0.66194404296874998      ,  0.43822262330055239      ,   4.3177275433696747E-006 ,           8
   3.41020393     , -0.68396398925781254      ,  0.46785976077914238      ,   4.5592864231224989E-006 ,           8
   3.32653046     , -0.70707856445312500      ,  0.50000303812026980      ,   3.8805865026338281E-006 ,           8
   3.24285722     , -0.73181098632812502      ,  0.53559342206716543      ,   4.3839686652208291E-006 ,           8
   3.15918374     , -0.75786770019531247      ,  0.57440111816525463      ,   3.7740981009915375E-006 ,           8
   3.07551026     , -0.78865136718749995      ,  0.62201115816831587      ,   4.2478280546277223E-006 ,           8
   2.99183679     , -0.82124394531250000      ,  0.67446691234111789      ,   2.8258718969066798E-006 ,           8
   2.90816331     , -0.85578486328125003      ,  0.73238881262540823      ,   2.4925354904344280E-006 ,           8
   2.82448983     , -0.89527712402343751      ,  0.80153815464377398      ,   2.1341679666002663E-006 ,           8
   2.74081635     , -0.94050588378906252      ,  0.88455157878994939      ,   3.4790406540523527E-008 ,           8
   2.65714288     , -0.99058874511718753      ,  0.98123111208081248      ,  -4.9501204627437713E-006 ,           8
   2.57346940     ,  -1.0462811279296875      ,   1.0946590722143650      ,  -6.8138592456732442E-006 ,           8
   2.48979592     ,  -1.1143965820312500      ,   1.2418610880136489      ,  -3.0091590576446699E-006 ,           8
   2.40612245     ,  -1.1947156494140625      ,   1.4272746995985508      ,  -1.2226318344273000E-005 ,           8
   2.32244897     ,  -1.3172382080078124      ,   1.7350283461153506      ,  -1.6343027141133575E-005 ,           8
   2.23877549     ,  -1.4908162109375001      ,   2.2223673444271088      ,  -3.3045996869591478E-005 ,           8
   2.15510225     ,  -1.6059706298828125      ,   2.5787180316388607      ,  -9.1212296730499147E-005 ,           8
   2.07142854     ,  -1.6880693115234375      ,   2.8489518600881101      ,  -1.4592572172263997E-004 ,           8
   1.98775530     ,  -1.7549615722656251      ,   3.0791220817923546      ,  -1.9438242905122068E-004 ,           8
   1.90408158     ,  -1.8075392333984375      ,   3.2663380914986133      ,  -2.3720378462399938E-004 ,           8
   1.82040811     ,  -1.8495136962890626      ,   3.4197696280181407      ,  -2.8102500017808797E-004 ,           8
   1.73673487     ,  -1.8854135009765625      ,   3.5537870343863962      ,  -3.3055483617252900E-004 ,           8
   1.65306115     ,  -1.9131759765625000      ,   3.6591951421737670      ,  -3.8321406704270206E-004 ,           8
   1.56938791     ,  -1.9366875244140624      ,   3.7496694693386554      ,  -4.4218735974830067E-004 ,           8
   1.48571444     ,  -1.9544906250000000      ,   3.8189140744686125      ,  -5.0718286530295679E-004 ,           8
   1.40204072     ,  -1.9681829101562500      ,   3.8725987321138380      ,  -5.8260422375305658E-004 ,           8
   1.31836748     ,  -1.9790129150390625      ,   3.9153283863008022      ,  -6.6954518625986920E-004 ,           8
   1.23469377     ,  -1.9868170410156250      ,   3.9462653487086294      ,  -7.7181370659232425E-004 ,           8
   1.15102053     ,  -1.9920796142578125      ,   3.9671953588783739      ,  -8.9506910973951746E-004 ,           8
   1.06734705     ,  -1.9958037353515625      ,   3.9820403594195843      ,  -1.0464883578973812E-003 ,           8
  0.983673573     ,  -1.9981498779296876      ,   3.9914067091882228      ,  -1.2362634756827046E-003 ,           8
  0.900000095     ,  -1.9994366455078125      ,   3.9965485022127627      ,  -1.4795025321654165E-003 ,           8
   5.00000000     , -0.42826066894531251      ,  0.18349971000552179      ,   3.7003778633234789E-006 ,           9
   4.91632652     , -0.43655766601562501      ,  0.19067453753948210      ,   3.8039210251375391E-006 ,           9
   4.83265305     , -0.44519704589843750      ,  0.19829662757515906      ,   4.1198804308601388E-006 ,           9
   4.74897957     , -0.45484814453125000      ,  0.20697617199420928      ,   3.9612546967004993E-006 ,           9
   4.66530609     , -0.46354667968750002      ,  0.21496117947101592      ,   3.9354425550066339E-006 ,           9
   4.58163261     , -0.47340361328125002      ,  0.22419616773128509      ,   4.0581777329210819E-006 ,           9
   4.49795914     , -0.48494658203125002      ,  0.23525963968038560      ,   4.2731219718892575E-006 ,           9
   4.41428566     , -0.49493723144531249      ,  0.24504350802302360      ,   4.1386269680265588E-006 ,           9
   4.33061218     , -0.50611992187499999      ,  0.25623726239204409      ,   4.2596893029161386E-006 ,           9
   4.24693871     , -0.51896748046874996      ,  0.26939940536022189      ,   4.0007552112701791E-006 ,           9
   4.16326523     , -0.53047290039062500      ,  0.28147553831338884      ,   4.2716905525292937E-006 ,           9
   4.07959175     , -0.54405654296874995      ,  0.29607505422830582      ,   4.6585327844671233E-006 ,           9
   3.99591827     , -0.55831677246093747      ,  0.31178330932259557      ,   4.1140743116502619E-006 ,           9
   3.91224480     , -0.57254233398437504      ,  0.32786995760202409      ,   4.2620443291928222E-006 ,           9
   3.82857132     , -0.58822084960937504      ,  0.34606986423730851      ,   4.5092450356367443E-006 ,           9
   3.74489784     , -0.60546472167968746      ,  0.36664173933863642      ,   3.8654543964301977E-006 ,           9
   3.66122437     , -0.62269855957031250      ,  0.38780789547562600      ,   4.0582737366844274E-006 ,           9
   3.57755113     , -0.64139736328124997      ,  0.41145262910127639      ,   4.8481988345495815E-006 ,           9
   3.49387765     , -0.66222924804687500      ,  0.43860393315553664      ,   4.6166424418491642E-006 ,           9
   3.41020393     , -0.68318459472656246      ,  0.46678158695101740      ,   3.4736242033076173E-006 ,           9
   3.32653046     , -0.70633376464843745      ,  0.49895719912648201      ,   4.5014390520314990E-006 ,           9
   3.24285722     , -0.73113972167968755      ,  0.53461526719927788      ,   4.7521865493314341E-006 ,           9
   3.15918374     , -0.75955810546875002      ,  0.57695594420433050      ,   2.7482372006590908E-006 ,           9
   3.07551026     , -0.78917802734374998      ,  0.62282329287528992      ,   2.2554779781207968E-006 ,           9
   2.99183679     , -0.82039011230468750      ,  0.67306906283497814      ,   3.2539582819695468E-006 ,           9
   2.90816331     , -0.85580000000000001      ,  0.73240442479848866      ,   1.2751886947811528E-006 ,           9
   2.82448983     , -0.89604492187499996      ,  0.80290655670166011      ,   1.2603418493623485E-006 ,           9
   2.74081635     , -0.94048186035156245      ,  0.88448658229708677      ,  -2.6021247385103837E-006 ,           9
   2.65714288     , -0.99151137695312497      ,  0.98308300102949142      ,  -1.6726508359152849E-006 ,           9
   2.57346940     ,  -1.0470316650390625      ,   1.0962434174954891      ,  -4.8152393564237902E-006 ,           9
   2.48979592     ,  -1.1149009277343751      ,   1.2429726190328598      ,  -5.0748837936053121E-006 ,           9
   2.40612245     ,  -1.1939630615234376      ,   1.4254629057466983      ,  -1.4662342433551034E-005 ,           9
   2.32244897     ,  -1.3053513916015624      ,   1.7040320194780827      ,   1.6642150358007428E-005 ,           9
   2.23877549     ,  -1.4941545410156249      ,   2.2322686849594118      ,  -4.5710730148651915E-005 ,           9
   2.15510225     ,  -1.6049858398437500      ,   2.5755023023009298      ,  -1.0275536565120929E-004 ,           9
   2.07142854     ,  -1.6886206542968749      ,   2.8508068231344224      ,  -1.4749898063384288E-004 ,           9
   1.98775530     ,  -1.7549410156250000      ,   3.0790650095820427      ,  -1.9056594187352662E-004 ,           9
   1.90408158     ,  -1.8070210693359374      ,   3.2644713783681394      ,  -2.3548758728827269E-004 ,           9
   1.82040811     ,  -1.8510315185546875      ,   3.4253801646411417      ,  -2.8290596395174640E-004 ,           9
   1.73673487     ,  -1.8857474365234375      ,   3.5550531229555609      ,  -3.2831235487624572E-004 ,           9
   1.65306115     ,  -1.9134232177734376      ,   3.6601425974905490      ,  -3.8271553358500685E-004 ,           9
   1.56938791     ,  -1.9370573730468750      ,   3.7511006156325339      ,  -4.4281788105515616E-004 ,           9
   1.48571444     ,  -1.9543934814453126      ,   3.8185321752011774      ,  -5.0816883178073698E-004 ,           9
   1.40204072     ,  -1.9683045654296876      ,   3.8730787866890433      ,  -5.8201405015236062E-004 ,           9
   1.31836748     ,  -1.9789145263671875      ,   3.9149394486248492      ,  -6.6927043199105449E-004 ,           9
   1.23469377     ,  -1.9867060302734374      ,   3.9458244012892245      ,  -7.7171116211357377E-004 ,           9
   1.15102053     ,  -1.9922618408203125      ,   3.9679210102260112      ,  -8.9537216299492373E-004 ,           9
   1.06734705     ,  -1.9958347656250000      ,   3.9821642160892488      ,  -1.0464927156527623E-003 ,           9
  0.983673573     ,  -1.9981840332031251      ,   3.9915431452631949      ,  -1.2363252797995574E-003 ,           9
  0.900000095     ,  -1.9994778564453124      ,   3.9967132134735586      ,  -1.4796108714270504E-003 ,           9
   5.00000000     , -0.42799987792968752      ,  0.18328335871100426      ,   3.9785284086754942E-006 ,          10
   4.91632652     , -0.43693295898437501      ,  0.19100518414974213      ,   3.9210782151078780E-006 ,          10
   4.83265305     , -0.44543784179687501      ,  0.19850967379808426      ,   4.0592924149577741E-006 ,          10
   4.74897957     , -0.45503745117187500      ,  0.20715047249794005      ,   4.0522907393655554E-006 ,          10
   4.66530609     , -0.46351525878906252      ,  0.21493020463585855      ,   3.8506408381994332E-006 ,          10
   4.58163261     , -0.47401577148437501      ,  0.22477941910028457      ,   4.2144716106939717E-006 ,          10
   4.49795914     , -0.48380458984375002      ,  0.23415045720338820      ,   4.1309581444361895E-006 ,          10
   4.41428566     , -0.49481860351562501      ,  0.24492428084611892      ,   4.0455088937344178E-006 ,          10
   4.33061218     , -0.50638100585937496      ,  0.25650370073318479      ,   4.3711611082109414E-006 ,          10
   4.24693871     , -0.51846350097656246      ,  0.26888332503437995      ,   4.3757513361184289E-006 ,          10
   4.16326523     , -0.53114694824218756      ,  0.28219874686598778      ,   4.7116647100904371E-006 ,          10
   4.07959175     , -0.54386215820312500      ,  0.29585812118053434      ,   4.3305748746758889E-006 ,          10
   3.99591827     , -0.55811398925781253      ,  0.31155878711342810      ,   4.2312631641582557E-006 ,          10
   3.91224480     , -0.57263522949218748      ,  0.32798388549685475      ,   4.7550674304093450E-006 ,          10
   3.82857132     , -0.58865629882812498      ,  0.34658924558162690      ,   4.9807370195638759E-006 ,          10
   3.74489784     , -0.60575502929687497      ,  0.36701563088893890      ,   5.4530768077850866E-006 ,          10
   3.66122437     , -0.62248754882812496      ,  0.38753964813947678      ,   3.6479887176991500E-006 ,          10
   3.57755113     , -0.64122770996093748      ,  0.41122691811919210      ,   4.2145977183590063E-006 ,          10
   3.49387765     , -0.66168330078125004      ,  0.43787594468593599      ,   4.1904970503056451E-006 ,          10
   3.41020393     , -0.68287465820312498      ,  0.46637037670612336      ,   4.5210828924913325E-006 ,          10
   3.32653046     , -0.70667250976562501      ,  0.49944653335809708      ,   5.4670494333500469E-006 ,          10
   3.24285722     , -0.73189055175781248      ,  0.53570678618550305      ,   4.0895708839271912E-006 ,          10
   3.15918374     , -0.75760690917968754      ,  0.57399499186873437      ,   2.6815478555110088E-006 ,          10
   3.07551026     , -0.78834833984374997      ,  0.62152902544736865      ,   3.7975907099006247E-006 ,          10
   2.99183679     , -0.82128051757812504      ,  0.67452116113901139      ,   2.1754433781563479E-006 ,          10
   2.90816331     , -0.85697978515624995      ,  0.73443974081277852      ,   3.0019397028919861E-006 ,          10
   2.82448983     , -0.89546308593750001      ,  0.80187930278778075      ,   3.1543395509225041E-006 ,          10
   2.74081635     , -0.94062067871093746      ,  0.88476708396077153      ,  -2.3596393776285157E-008 ,          10
   2.65714288     , -0.98884191894531248      ,  0.97779060919880867      ,  -2.5113936287170210E-006 ,          10
   2.57346940     ,  -1.0498332031249999      ,   1.1021325497865677      ,  -2.5978048313877706E-006 ,          10
   2.48979592     ,  -1.1168757080078124      ,   1.2473656752049922      ,  -7.3675294842009950E-006 ,          10
   2.40612245     ,  -1.1905461425781250      ,   1.4173473236799241      ,  -9.1190274193003493E-006 ,          10
   2.32244897     ,  -1.3234117919921875      ,   1.7513097647011280      ,  -2.0209703833745584E-005 ,          10
   2.23877549     ,  -1.4821655517578125      ,   2.1966857055008413      ,  -2.5741087957752647E-005 ,          10
   2.15510225     ,  -1.6027683105468751      ,   2.5684814181804656      ,  -8.2859712203315529E-005 ,          10
   2.07142854     ,  -1.6899787597656251      ,   2.8554390104413034      ,  -1.3731607693908120E-004 ,          10
   1.98775530     ,  -1.7543866699218751      ,   3.0771147679686548      ,  -1.9179618204477627E-004 ,          10
   1.90408158     ,  -1.8085948486328125      ,   3.2701635148465633      ,  -2.3494835501709430E-004 ,          10
   1.82040811     ,  -1.8500461914062500      ,   3.4217447784304618      ,  -2.7947007741542783E-004 ,          10
   1.73673487     ,  -1.8859566406249999      ,   3.5558362016797065      ,  -3.3029403515735350E-004 ,          10
   1.65306115     ,  -1.9142939941406250      ,   3.6634724118232729      ,  -3.8391268723312054E-004 ,          10
   1.56938791     ,  -1.9363754638671875      ,   3.7484627316057684      ,  -4.4141901302814179E-004 ,          10
   1.48571444     ,  -1.9540479492187499      ,   3.8171840744972227      ,  -5.0708528414945982E-004 ,          10
   1.40204072     ,  -1.9682047607421875      ,   3.8726844826400280      ,  -5.8273743252047804E-004 ,          10
   1.31836748     ,  -1.9789136474609375      ,   3.9149364569842815      ,  -6.6899028619976165E-004 ,          10
   1.23469377     ,  -1.9867121337890625      ,   3.9458486383616926      ,  -7.7172083589860895E-004 ,          10
   1.15102053     ,  -1.9922069580078126      ,   3.9677024603307247      ,  -8.9527482451071463E-004 ,          10
   1.06734705     ,  -1.9958068115234375      ,   3.9820527271330355      ,  -1.0464103812167548E-003 ,          10
  0.983673573     ,  -1.9981782226562499      ,   3.9915199890017510      ,  -1.2362583225272461E-003 ,          10
  0.900000095     ,  -1.9994610107421875      ,   3.9966459193289281      ,  -1.4795234734852466E-003 ,          10
