 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        7280 , -0.31318359374999999      ,   9.8215210437774661E-002 ,   8.2029402256019249E-004
        7281 , -0.31025390624999999      ,   9.6424961090087885E-002 ,   1.0467171669006382E-003
        7282 , -0.31015625000000002      ,   9.6252799034118652E-002 ,   3.4937262535089664E-004
        7283 , -0.31315917968750001      ,   9.8204213380813601E-002 ,   8.4713473916054119E-004
        7284 , -0.31440429687499999      ,   9.9050199985504156E-002 ,   1.2508630752564379E-003
        7285 , -0.31091308593750000      ,   9.6800500154495234E-002 ,   8.3470717072483408E-004
        7286 , -0.31342773437499999      ,   9.8439776897430414E-002 ,   1.2677013874053816E-003
        7287 , -0.31577148437500002      ,   9.9954557418823239E-002 ,   1.5182942152022066E-003
        7288 , -0.31381835937500002      ,   9.8730432987213138E-002 ,   1.5529394149779892E-003
        7289 , -0.31447753906249998      ,   9.9141687154769897E-002 ,   1.5347786247730741E-003
        7290 , -0.31494140625000000      ,   9.9423849582672114E-002 ,   1.4735013246535908E-003
        7291 , -0.31452636718749999      ,   9.9082189798355105E-002 ,   9.7096338868146725E-004
        7292 , -0.31850585937499998      ,  0.10164794921875001      ,   1.2622922658921815E-003
        7293 , -0.31284179687500002      ,   9.7993218898773188E-002 ,   7.7018141746510241E-004
        7294 , -0.31723632812500002      ,  0.10083817243576050      ,   1.2455284595488426E-003
        7295 , -0.31538085937499999      ,   9.9600994586944575E-002 ,   8.4942579269406057E-004
        7296 , -0.31970214843750000      ,  0.10225906968116760      ,   3.1003728508949280E-004
        7297 , -0.31550292968749999      ,   9.9710172414779669E-002 ,   1.0504610836506965E-003
        7298 , -0.31638183593750002      ,  0.10026604533195496      ,   1.0536201298236118E-003
        7299 , -0.31259765625000002      ,   9.7858619689941403E-002 ,   8.8328123092644081E-004
        7300 , -0.31562499999999999      ,   9.9834799766540527E-002 ,   1.3478696346283514E-003
        7301 , -0.31687011718750002      ,  0.10066636204719544      ,   1.6230680048465347E-003
        7302 , -0.31870117187500002      ,  0.10171384811401367      ,   8.9631974697105751E-004
        7303 , -0.31872558593750000      ,  0.10175634026527405      ,   1.0646320879459728E-003
        7304 , -0.31796875000000002      ,  0.10118912458419800      ,   5.3124129772178993E-004
        7305 , -0.32087402343749999      ,  0.10300291180610657      ,   2.6733055710796358E-004
        7306 , -0.31813964843749998      ,  0.10129774212837220      ,   5.3066387772568446E-004
        7307 , -0.31606445312499998      ,  0.10012263059616089      ,   1.4118254184724080E-003
        7308 , -0.31101074218750002      ,   9.6925705671310425E-002 ,   1.2376494705676304E-003
        7309 , -0.31662597656250002      ,  0.10047209858894349      ,   1.3755597174166731E-003
        7310 , -0.31149902343750002      ,   9.7184902429580694E-002 ,   9.5788016915314064E-004
        7311 , -0.31201171875000000      ,   9.7524988651275638E-002 ,   1.0854750871658499E-003
        7312 , -0.31608886718750001      ,  0.10005025267601013      ,   8.6300447583193690E-004
        7313 , -0.31328125000000001      ,   9.8230385780334467E-002 ,   5.3277611732471114E-004
        7314 , -0.31264648437499998      ,   9.7895836830139166E-002 ,   9.2507898807533961E-004
        7315 , -0.31589355468750002      ,   9.9854308366775515E-002 ,   4.0981546044344119E-004
        7316 , -0.31821289062500002      ,  0.10130314826965332      ,   2.7315318584433118E-004
        7317 , -0.31418457031250002      ,   9.8780244588851929E-002 ,   4.2687729001032737E-004
        7318 , -0.31047363281250001      ,   9.6434241533279424E-002 ,   2.5228038430212540E-004
        7319 , -0.31345214843750002      ,   9.8353534936904907E-002 ,   6.3303485512726174E-004
        7320 , -0.30959472656249998      ,   9.5956772565841675E-002 ,   6.7423656582837194E-004
        7321 , -0.31354980468749999      ,   9.8386389017105100E-002 ,   4.5568123459814591E-004
        7322 , -0.31291503906250001      ,   9.8039215803146368E-002 ,   7.7121332287787003E-004
        7323 , -0.31030273437500000      ,   9.6344339847564700E-002 ,   3.5345554351808375E-004
        7324 , -0.31330566406249999      ,   9.8293787240982061E-002 ,   8.3342567086227073E-004
        7325 , -0.31298828125000000      ,   9.8113691806793218E-002 ,   9.5017254352573050E-004
        7326 , -0.31230468750000001      ,   9.7679066658020022E-002 ,   9.0530514717098928E-004
