 Tiempo,InterPos2,InterNeg2,InterPN2,InterZero,InterPN,InterNZ
          66 ,                18878 ,                18829 ,                27828 ,                    0 ,                    0 ,                    0
          67 ,                18892 ,                18843 ,                27800 ,                    0 ,                    0 ,                    0
          68 ,                18878 ,                18829 ,                27828 ,                    0 ,                    0 ,                    0
          69 ,                18875 ,                18826 ,                27834 ,                    0 ,                    0 ,                    0
          70 ,                18842 ,                18793 ,                27900 ,                    0 ,                    0 ,                    0
          71 ,                18864 ,                18815 ,                27855 ,                    0 ,                    0 ,                    0
          72 ,                18870 ,                18822 ,                27843 ,                    0 ,                    0 ,                    0
          73 ,                18880 ,                18832 ,                27823 ,                    0 ,                    0 ,                    0
          74 ,                18880 ,                18831 ,                27824 ,                    0 ,                    0 ,                    0
          75 ,                18877 ,                18828 ,                27829 ,                    0 ,                    0 ,                    0
          76 ,                18875 ,                18826 ,                27833 ,                    0 ,                    0 ,                    0
          77 ,                18881 ,                18832 ,                27822 ,                    0 ,                    0 ,                    0
          78 ,                18864 ,                18815 ,                27856 ,                    0 ,                    0 ,                    0
          79 ,                18871 ,                18822 ,                27842 ,                    0 ,                    0 ,                    0
          80 ,                18877 ,                18828 ,                27830 ,                    0 ,                    0 ,                    0
          81 ,                18898 ,                18850 ,                27787 ,                    0 ,                    0 ,                    0
          82 ,                18858 ,                18810 ,                27867 ,                    0 ,                    0 ,                    0
          83 ,                18880 ,                18831 ,                27824 ,                    0 ,                    0 ,                    0
          84 ,                18869 ,                18820 ,                27846 ,                    0 ,                    0 ,                    0
          85 ,                18902 ,                18854 ,                27779 ,                    0 ,                    0 ,                    0
          86 ,                18871 ,                18823 ,                27841 ,                    0 ,                    0 ,                    0
          87 ,                18900 ,                18851 ,                27783 ,                    0 ,                    0 ,                    0
          88 ,                18918 ,                18869 ,                27748 ,                    0 ,                    0 ,                    0
          89 ,                18937 ,                18888 ,                27709 ,                    0 ,                    0 ,                    0
          90 ,                18960 ,                18911 ,                27664 ,                    0 ,                    0 ,                    0
          91 ,                18954 ,                18905 ,                27676 ,                    0 ,                    0 ,                    0
          92 ,                18947 ,                18898 ,                27690 ,                    0 ,                    0 ,                    0
          93 ,                18975 ,                18927 ,                27633 ,                    0 ,                    0 ,                    0
          94 ,                18946 ,                18897 ,                27692 ,                    0 ,                    0 ,                    0
          95 ,                18935 ,                18887 ,                27713 ,                    0 ,                    0 ,                    0
          96 ,                18920 ,                18871 ,                27744 ,                    0 ,                    0 ,                    0
          97 ,                18933 ,                18884 ,                27718 ,                    0 ,                    0 ,                    0
          98 ,                18903 ,                18854 ,                27778 ,                    0 ,                    0 ,                    0
          99 ,                18965 ,                18916 ,                27653 ,                    0 ,                    0 ,                    0
         100 ,                18959 ,                18910 ,                27666 ,                    0 ,                    0 ,                    0
         101 ,                18940 ,                18891 ,                27704 ,                    0 ,                    0 ,                    0
         102 ,                18903 ,                18855 ,                27777 ,                    0 ,                    0 ,                    0
         103 ,                18912 ,                18863 ,                27760 ,                    0 ,                    0 ,                    0
         104 ,                18912 ,                18864 ,                27759 ,                    0 ,                    0 ,                    0
         105 ,                18940 ,                18891 ,                27703 ,                    0 ,                    0 ,                    0
         106 ,                18914 ,                18865 ,                27755 ,                    0 ,                    0 ,                    0
         107 ,                18965 ,                18917 ,                27653 ,                    0 ,                    0 ,                    0
         108 ,                18954 ,                18906 ,                27675 ,                    0 ,                    0 ,                    0
         109 ,                18944 ,                18896 ,                27695 ,                    0 ,                    0 ,                    0
         110 ,                18911 ,                18862 ,                27762 ,                    0 ,                    0 ,                    0
         111 ,                18943 ,                18894 ,                27698 ,                    0 ,                    0 ,                    0
         112 ,                18926 ,                18877 ,                27732 ,                    0 ,                    0 ,                    0
         113 ,                18925 ,                18876 ,                27734 ,                    0 ,                    0 ,                    0
         114 ,                18941 ,                18892 ,                27702 ,                    0 ,                    0 ,                    0
         115 ,                18955 ,                18906 ,                27674 ,                    0 ,                    0 ,                    0
         116 ,                18959 ,                18910 ,                27666 ,                    0 ,                    0 ,                    0
         117 ,                18969 ,                18920 ,                27646 ,                    0 ,                    0 ,                    0
         118 ,                18943 ,                18894 ,                27698 ,                    0 ,                    0 ,                    0
         119 ,                18951 ,                18903 ,                27681 ,                    0 ,                    0 ,                    0
         120 ,                18983 ,                18935 ,                27617 ,                    0 ,                    0 ,                    0
         121 ,                18959 ,                18910 ,                27666 ,                    0 ,                    0 ,                    0
         122 ,                18908 ,                18859 ,                27768 ,                    0 ,                    0 ,                    0
         123 ,                18906 ,                18857 ,                27771 ,                    0 ,                    0 ,                    0
         124 ,                18913 ,                18865 ,                27757 ,                    0 ,                    0 ,                    0
         125 ,                18927 ,                18879 ,                27729 ,                    0 ,                    0 ,                    0
         126 ,                18883 ,                18834 ,                27818 ,                    0 ,                    0 ,                    0
         127 ,                18904 ,                18855 ,                27776 ,                    0 ,                    0 ,                    0
         128 ,                18935 ,                18886 ,                27714 ,                    0 ,                    0 ,                    0
         129 ,                18930 ,                18881 ,                27723 ,                    0 ,                    0 ,                    0
         130 ,                18934 ,                18885 ,                27716 ,                    0 ,                    0 ,                    0
         131 ,                18959 ,                18910 ,                27666 ,                    0 ,                    0 ,                    0
         132 ,                18940 ,                18891 ,                27704 ,                    0 ,                    0 ,                    0
         133 ,                18962 ,                18913 ,                27660 ,                    0 ,                    0 ,                    0
         134 ,                18946 ,                18897 ,                27691 ,                    0 ,                    0 ,                    0
         135 ,                18935 ,                18887 ,                27713 ,                    0 ,                    0 ,                    0
         136 ,                18944 ,                18895 ,                27696 ,                    0 ,                    0 ,                    0
         137 ,                18962 ,                18913 ,                27660 ,                    0 ,                    0 ,                    0
         138 ,                18955 ,                18906 ,                27674 ,                    0 ,                    0 ,                    0
         139 ,                18950 ,                18901 ,                27683 ,                    0 ,                    0 ,                    0
         140 ,                19010 ,                18961 ,                27563 ,                    0 ,                    0 ,                    0
         141 ,                18955 ,                18906 ,                27674 ,                    0 ,                    0 ,                    0
         142 ,                18933 ,                18884 ,                27718 ,                    0 ,                    0 ,                    0
         143 ,                18959 ,                18911 ,                27665 ,                    0 ,                    0 ,                    0
         144 ,                18948 ,                18899 ,                27687 ,                    0 ,                    0 ,                    0
         145 ,                18935 ,                18887 ,                27713 ,                    0 ,                    0 ,                    0
         146 ,                18972 ,                18923 ,                27640 ,                    0 ,                    0 ,                    0
         147 ,                18969 ,                18920 ,                27646 ,                    0 ,                    0 ,                    0
         148 ,                18937 ,                18888 ,                27710 ,                    0 ,                    0 ,                    0
         149 ,                18911 ,                18862 ,                27762 ,                    0 ,                    0 ,                    0
         150 ,                19006 ,                18957 ,                27572 ,                    0 ,                    0 ,                    0
         151 ,                19006 ,                18957 ,                27572 ,                    0 ,                    0 ,                    0
         152 ,                18999 ,                18950 ,                27586 ,                    0 ,                    0 ,                    0
         153 ,                18948 ,                18899 ,                27688 ,                    0 ,                    0 ,                    0
         154 ,                18943 ,                18894 ,                27698 ,                    0 ,                    0 ,                    0
         155 ,                18964 ,                18916 ,                27655 ,                    0 ,                    0 ,                    0
         156 ,                18987 ,                18938 ,                27609 ,                    0 ,                    0 ,                    0
         157 ,                18984 ,                18935 ,                27616 ,                    0 ,                    0 ,                    0
         158 ,                18960 ,                18912 ,                27663 ,                    0 ,                    0 ,                    0
         159 ,                18968 ,                18919 ,                27648 ,                    0 ,                    0 ,                    0
         160 ,                18964 ,                18915 ,                27656 ,                    0 ,                    0 ,                    0
         161 ,                18930 ,                18881 ,                27724 ,                    0 ,                    0 ,                    0
         162 ,                18939 ,                18890 ,                27706 ,                    0 ,                    0 ,                    0
         163 ,                18913 ,                18864 ,                27758 ,                    0 ,                    0 ,                    0
         164 ,                18930 ,                18881 ,                27724 ,                    0 ,                    0 ,                    0
         165 ,                18947 ,                18898 ,                27690 ,                    0 ,                    0 ,                    0
         166 ,                18958 ,                18909 ,                27668 ,                    0 ,                    0 ,                    0
         167 ,                18957 ,                18908 ,                27670 ,                    0 ,                    0 ,                    0
         168 ,                18960 ,                18911 ,                27664 ,                    0 ,                    0 ,                    0
         169 ,                18959 ,                18911 ,                27665 ,                    0 ,                    0 ,                    0
         170 ,                18986 ,                18937 ,                27612 ,                    0 ,                    0 ,                    0
         171 ,                18990 ,                18941 ,                27604 ,                    0 ,                    0 ,                    0
         172 ,                18984 ,                18936 ,                27615 ,                    0 ,                    0 ,                    0
         173 ,                18978 ,                18929 ,                27628 ,                    0 ,                    0 ,                    0
         174 ,                18962 ,                18913 ,                27660 ,                    0 ,                    0 ,                    0
         175 ,                18976 ,                18927 ,                27631 ,                    0 ,                    0 ,                    0
         176 ,                19001 ,                18953 ,                27581 ,                    0 ,                    0 ,                    0
         177 ,                18965 ,                18916 ,                27654 ,                    0 ,                    0 ,                    0
         178 ,                18965 ,                18916 ,                27654 ,                    0 ,                    0 ,                    0
         179 ,                18941 ,                18893 ,                27701 ,                    0 ,                    0 ,                    0
         180 ,                18973 ,                18924 ,                27638 ,                    0 ,                    0 ,                    0
         181 ,                18984 ,                18935 ,                27616 ,                    0 ,                    0 ,                    0
         182 ,                18963 ,                18914 ,                27658 ,                    0 ,                    0 ,                    0
         183 ,                18920 ,                18871 ,                27744 ,                    0 ,                    0 ,                    0
         184 ,                18973 ,                18924 ,                27637 ,                    0 ,                    0 ,                    0
         185 ,                18973 ,                18924 ,                27638 ,                    0 ,                    0 ,                    0
         186 ,                19016 ,                18967 ,                27552 ,                    0 ,                    0 ,                    0
         187 ,                18987 ,                18938 ,                27609 ,                    0 ,                    0 ,                    0
         188 ,                19001 ,                18953 ,                27581 ,                    0 ,                    0 ,                    0
         189 ,                18987 ,                18938 ,                27610 ,                    0 ,                    0 ,                    0
         190 ,                18977 ,                18928 ,                27630 ,                    0 ,                    0 ,                    0
         191 ,                19004 ,                18955 ,                27576 ,                    0 ,                    0 ,                    0
         192 ,                18998 ,                18949 ,                27588 ,                    0 ,                    0 ,                    0
         193 ,                18984 ,                18935 ,                27616 ,                    0 ,                    0 ,                    0
         194 ,                18981 ,                18932 ,                27622 ,                    0 ,                    0 ,                    0
         195 ,                18962 ,                18913 ,                27660 ,                    0 ,                    0 ,                    0
         196 ,                18978 ,                18929 ,                27628 ,                    0 ,                    0 ,                    0
         197 ,                18971 ,                18922 ,                27642 ,                    0 ,                    0 ,                    0
         198 ,                18963 ,                18914 ,                27658 ,                    0 ,                    0 ,                    0
         199 ,                18979 ,                18930 ,                27626 ,                    0 ,                    0 ,                    0
         200 ,                18996 ,                18948 ,                27591 ,                    0 ,                    0 ,                    0
         201 ,                18979 ,                18930 ,                27625 ,                    0 ,                    0 ,                    0
         202 ,                18977 ,                18929 ,                27629 ,                    0 ,                    0 ,                    0
         203 ,                18967 ,                18918 ,                27650 ,                    0 ,                    0 ,                    0
         204 ,                18967 ,                18919 ,                27649 ,                    0 ,                    0 ,                    0
         205 ,                18959 ,                18910 ,                27666 ,                    0 ,                    0 ,                    0
         206 ,                18984 ,                18935 ,                27616 ,                    0 ,                    0 ,                    0
         207 ,                18987 ,                18938 ,                27610 ,                    0 ,                    0 ,                    0
         208 ,                18970 ,                18921 ,                27644 ,                    0 ,                    0 ,                    0
         209 ,                18967 ,                18918 ,                27650 ,                    0 ,                    0 ,                    0
         210 ,                18952 ,                18903 ,                27680 ,                    0 ,                    0 ,                    0
         211 ,                18952 ,                18903 ,                27679 ,                    0 ,                    0 ,                    0
         212 ,                18991 ,                18942 ,                27601 ,                    0 ,                    0 ,                    0
         213 ,                18947 ,                18898 ,                27690 ,                    0 ,                    0 ,                    0
         214 ,                18940 ,                18891 ,                27704 ,                    0 ,                    0 ,                    0
         215 ,                18934 ,                18885 ,                27716 ,                    0 ,                    0 ,                    0
         216 ,                18976 ,                18927 ,                27632 ,                    0 ,                    0 ,                    0
         217 ,                18990 ,                18941 ,                27604 ,                    0 ,                    0 ,                    0
         218 ,                19018 ,                18969 ,                27548 ,                    0 ,                    0 ,                    0
         219 ,                19031 ,                18982 ,                27522 ,                    0 ,                    0 ,                    0
         220 ,                19004 ,                18955 ,                27576 ,                    0 ,                    0 ,                    0
         221 ,                19040 ,                18991 ,                27504 ,                    0 ,                    0 ,                    0
         222 ,                19028 ,                18979 ,                27528 ,                    0 ,                    0 ,                    0
         223 ,                18994 ,                18945 ,                27596 ,                    0 ,                    0 ,                    0
         224 ,                19012 ,                18963 ,                27559 ,                    0 ,                    0 ,                    0
         225 ,                19013 ,                18964 ,                27558 ,                    0 ,                    0 ,                    0
         226 ,                19009 ,                18960 ,                27565 ,                    0 ,                    0 ,                    0
         227 ,                19029 ,                18980 ,                27526 ,                    0 ,                    0 ,                    0
         228 ,                19042 ,                18994 ,                27499 ,                    0 ,                    0 ,                    0
         229 ,                19022 ,                18973 ,                27540 ,                    0 ,                    0 ,                    0
         230 ,                18986 ,                18937 ,                27611 ,                    0 ,                    0 ,                    0
         231 ,                18982 ,                18933 ,                27620 ,                    0 ,                    0 ,                    0
         232 ,                18952 ,                18904 ,                27679 ,                    0 ,                    0 ,                    0
         233 ,                18979 ,                18930 ,                27626 ,                    0 ,                    0 ,                    0
         234 ,                19018 ,                18969 ,                27548 ,                    0 ,                    0 ,                    0
         235 ,                19004 ,                18956 ,                27575 ,                    0 ,                    0 ,                    0
         236 ,                18985 ,                18936 ,                27614 ,                    0 ,                    0 ,                    0
         237 ,                19000 ,                18951 ,                27584 ,                    0 ,                    0 ,                    0
         238 ,                18988 ,                18939 ,                27607 ,                    0 ,                    0 ,                    0
         239 ,                18979 ,                18930 ,                27626 ,                    0 ,                    0 ,                    0
         240 ,                18953 ,                18904 ,                27678 ,                    0 ,                    0 ,                    0
         241 ,                18995 ,                18946 ,                27594 ,                    0 ,                    0 ,                    0
         242 ,                18993 ,                18944 ,                27597 ,                    0 ,                    0 ,                    0
         243 ,                19008 ,                18959 ,                27567 ,                    0 ,                    0 ,                    0
         244 ,                18954 ,                18905 ,                27676 ,                    0 ,                    0 ,                    0
         245 ,                18967 ,                18918 ,                27650 ,                    0 ,                    0 ,                    0
         246 ,                18937 ,                18888 ,                27710 ,                    0 ,                    0 ,                    0
         247 ,                18935 ,                18886 ,                27714 ,                    0 ,                    0 ,                    0
         248 ,                18956 ,                18908 ,                27671 ,                    0 ,                    0 ,                    0
         249 ,                18995 ,                18946 ,                27594 ,                    0 ,                    0 ,                    0
         250 ,                19008 ,                18959 ,                27568 ,                    0 ,                    0 ,                    0
         251 ,                18943 ,                18894 ,                27698 ,                    0 ,                    0 ,                    0
         252 ,                18952 ,                18903 ,                27679 ,                    0 ,                    0 ,                    0
         253 ,                18957 ,                18908 ,                27669 ,                    0 ,                    0 ,                    0
         254 ,                18949 ,                18900 ,                27686 ,                    0 ,                    0 ,                    0
         255 ,                18951 ,                18902 ,                27681 ,                    0 ,                    0 ,                    0
         256 ,                18949 ,                18900 ,                27686 ,                    0 ,                    0 ,                    0
         257 ,                18955 ,                18907 ,                27673 ,                    0 ,                    0 ,                    0
         258 ,                18964 ,                18916 ,                27655 ,                    0 ,                    0 ,                    0
         259 ,                18959 ,                18911 ,                27665 ,                    0 ,                    0 ,                    0
         260 ,                18990 ,                18941 ,                27604 ,                    0 ,                    0 ,                    0
         261 ,                18943 ,                18895 ,                27697 ,                    0 ,                    0 ,                    0
         262 ,                18940 ,                18891 ,                27704 ,                    0 ,                    0 ,                    0
         263 ,                18942 ,                18893 ,                27700 ,                    0 ,                    0 ,                    0
         264 ,                18921 ,                18872 ,                27742 ,                    0 ,                    0 ,                    0
         265 ,                18910 ,                18861 ,                27764 ,                    0 ,                    0 ,                    0
         266 ,                18910 ,                18861 ,                27763 ,                    0 ,                    0 ,                    0
         267 ,                18929 ,                18880 ,                27726 ,                    0 ,                    0 ,                    0
         268 ,                18956 ,                18907 ,                27672 ,                    0 ,                    0 ,                    0
         269 ,                18967 ,                18918 ,                27650 ,                    0 ,                    0 ,                    0
         270 ,                18961 ,                18912 ,                27662 ,                    0 ,                    0 ,                    0
         271 ,                18985 ,                18936 ,                27614 ,                    0 ,                    0 ,                    0
         272 ,                18964 ,                18915 ,                27656 ,                    0 ,                    0 ,                    0
         273 ,                18948 ,                18899 ,                27688 ,                    0 ,                    0 ,                    0
         274 ,                18940 ,                18891 ,                27703 ,                    0 ,                    0 ,                    0
         275 ,                18928 ,                18879 ,                27728 ,                    0 ,                    0 ,                    0
         276 ,                18955 ,                18906 ,                27674 ,                    0 ,                    0 ,                    0
         277 ,                18932 ,                18883 ,                27720 ,                    0 ,                    0 ,                    0
         278 ,                18935 ,                18886 ,                27714 ,                    0 ,                    0 ,                    0
         279 ,                18947 ,                18898 ,                27690 ,                    0 ,                    0 ,                    0
         280 ,                18965 ,                18916 ,                27654 ,                    0 ,                    0 ,                    0
         281 ,                18954 ,                18905 ,                27676 ,                    0 ,                    0 ,                    0
         282 ,                18945 ,                18896 ,                27694 ,                    0 ,                    0 ,                    0
         283 ,                18957 ,                18909 ,                27669 ,                    0 ,                    0 ,                    0
         284 ,                18991 ,                18942 ,                27602 ,                    0 ,                    0 ,                    0
         285 ,                18962 ,                18914 ,                27659 ,                    0 ,                    0 ,                    0
         286 ,                18948 ,                18899 ,                27688 ,                    0 ,                    0 ,                    0
         287 ,                18948 ,                18899 ,                27688 ,                    0 ,                    0 ,                    0
         288 ,                18976 ,                18927 ,                27631 ,                    0 ,                    0 ,                    0
         289 ,                18976 ,                18927 ,                27631 ,                    0 ,                    0 ,                    0
         290 ,                18994 ,                18946 ,                27595 ,                    0 ,                    0 ,                    0
         291 ,                18979 ,                18930 ,                27625 ,                    0 ,                    0 ,                    0
         292 ,                19007 ,                18958 ,                27570 ,                    0 ,                    0 ,                    0
         293 ,                18976 ,                18927 ,                27632 ,                    0 ,                    0 ,                    0
         294 ,                18965 ,                18916 ,                27654 ,                    0 ,                    0 ,                    0
         295 ,                18942 ,                18893 ,                27700 ,                    0 ,                    0 ,                    0
         296 ,                18963 ,                18914 ,                27658 ,                    0 ,                    0 ,                    0
         297 ,                18995 ,                18946 ,                27594 ,                    0 ,                    0 ,                    0
         298 ,                18953 ,                18904 ,                27678 ,                    0 ,                    0 ,                    0
