Temperatura MagneticField Magnetization Magnetization2
0.05 0.156925 0.9962487 0.9925118
0.05 0.1594 0.9966037 0.9932194
0.05 0.161875 0.9969195 0.9938489
0.05 0.16435 0.9972103 0.9944287
0.05 0.166825 0.997476 0.9949586
0.05 0.1693 0.9977102 0.995426
0.05 0.171775 0.997924 0.9958526
0.05 0.17425 0.9981251 0.9962538
0.05 0.176725 0.9983023 0.9966076
0.05 0.1792 0.9984613 0.9969252
0.05 0.181675 0.9986062 0.9972145
0.05 0.18415 0.9987331 0.9974679
0.05 0.186625 0.9988553 0.997712
0.05 0.1891 0.9989639 0.997929
0.05 0.191575 0.9990608 0.9981225
0.05 0.19405 0.9991484 0.9982976
0.05 0.196525 0.9992296 0.9984599
0.05 0.199 0.9993026 0.9986057
0.03 0.002475 0.08228405 0.006831038
0.03 0.00495 0.1635179 0.02679757
0.03 0.007425 0.2426022 0.05891264
0.03 0.0099 0.3185296 0.101516
0.03 0.012375 0.3906171 0.1526331
0.03 0.01485 0.4581598 0.2099593
0.03 0.017325 0.5208147 0.2712924
0.03 0.0198 0.5783299 0.3345061
0.03 0.022275 0.6306304 0.3977313
0.03 0.02475 0.6777852 0.4594256
0.03 0.027225 0.719971 0.5183875
0.03 0.0297 0.7574009 0.573682
0.03 0.032175 0.7904402 0.6248186
0.03 0.03465 0.8193783 0.671401
0.03 0.037125 0.8447489 0.713618
0.03 0.0396 0.8667867 0.7513344
0.03 0.042075 0.8858605 0.784762
0.03 0.04455 0.9023886 0.8143165
0.03 0.047025 0.9166289 0.8402184
0.03 0.0495 0.9288437 0.8627589
0.03 0.051975 0.9393605 0.8824054
0.03 0.05445 0.948316 0.8993093
0.03 0.056925 0.9560231 0.9139854
0.03 0.0594 0.9625826 0.9265698
0.03 0.061875 0.9681767 0.93737
0.03 0.06435 0.9729572 0.946649
0.03 0.066825 0.9770369 0.954604
0.03 0.0693 0.9804751 0.9613337
0.03 0.071775 0.983434 0.9671444
0.03 0.07425 0.98592 0.9720399
0.03 0.076725 0.9880577 0.9762594
0.03 0.0792 0.9898624 0.9798288
0.03 0.081675 0.9914042 0.9828834
0.03 0.08415 0.9927034 0.9854609
0.03 0.086625 0.9938096 0.9876583
0.03 0.0891 0.9947462 0.9895206
0.03 0.091575 0.9955509 0.9911221
0.03 0.09405 0.9962222 0.9924591
0.03 0.096525 0.996796 0.9936028
0.03 0.099 0.9972818 0.9945713
0.03 0.102475 0.9978472 0.9956993
0.03 0.10495 0.9981725 0.9963487
0.03 0.107425 0.9984499 0.9969023
0.03 0.1099 0.9986866 0.9973751
0.03 0.112375 0.9988871 0.9977756
0.03 0.11485 0.9990535 0.9981079
0.03 0.117325 0.9991981 0.998397
0.03 0.1198 0.9993207 0.998642
0.03 0.122275 0.9994222 0.9988448
0.03 0.12475 0.9995116 0.9990236
0.03 0.127225 0.9995857 0.9991717
0.03 0.1297 0.9996508 0.9993017
0.03 0.132175 0.9997037 0.9994075
0.03 0.13465 0.999747 0.9994941
0.03 0.137125 0.9997863 0.9995728
0.03 0.1396 0.9998188 0.9996376
0.03 0.142075 0.9998461 0.9996923
0.03 0.14455 0.9998682 0.9997365
0.03 0.147025 0.9998893 0.9997787
0.03 0.1495 0.9999066 0.9998132
0.03 0.151975 0.9999204 0.9998407
0.03 0.15445 0.9999317 0.9998634
0.03 0.156925 0.9999427 0.9998855
0.03 0.1594 0.9999514 0.9999027
0.03 0.161875 0.9999589 0.9999177
0.03 0.16435 0.9999649 0.9999298
0.03 0.166825 0.9999705 0.9999411
0.03 0.1693 0.9999752 0.9999504
0.03 0.171775 0.9999787 0.9999574
0.03 0.17425 0.9999817 0.9999634
0.03 0.176725 0.9999849 0.9999697
0.03 0.1792 0.9999873 0.9999746
0.03 0.181675 0.9999889 0.9999779
0.03 0.18415 0.9999908 0.9999816
0.03 0.186625 0.9999919 0.9999839
0.03 0.1891 0.9999931 0.9999863
0.03 0.191575 0.9999943 0.9999886
0.03 0.19405 0.9999951 0.9999903
0.03 0.196525 0.9999958 0.9999917
0.03 0.199 0.9999963 0.9999927
