 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        3278 , -0.30341666666666672      ,   9.3680625000000003E-002 ,   1.9987055780183571E-003
        3279 , -0.30866666666666664      ,   9.6926666666666661E-002 ,   2.0389576388465075E-003
        3280 , -0.31074999999999997      ,   9.7818124999999992E-002 ,   1.5463735802993331E-003
        3281 , -0.30958333333333338      ,   9.6723124999999979E-002 ,   1.0880059168031965E-003
        3282 , -0.31408333333333338      ,   9.9887291666666655E-002 ,   1.5295697380792329E-003
        3283 , -0.31399999999999995      ,   9.9874166666666653E-002 ,   1.5779836651285794E-003
        3284 , -0.31475000000000009      ,  0.10111479166666665      ,   2.5274436175052430E-003
        3285 , -0.31125000000000003      ,   9.8125624999999980E-002 ,   1.5420525922998382E-003
        3286 , -0.30483333333333340      ,   9.4310416666666660E-002 ,   1.7124144028888154E-003
        3287 , -0.30883333333333335      ,   9.6553333333333310E-002 ,   1.4509946289227625E-003
        3288 , -0.31158333333333332      ,   9.8161041666666685E-002 ,   1.3294668414386116E-003
        3289 , -0.30575000000000002      ,   9.4712708333333326E-002 ,   1.5180813969696231E-003
        3290 , -0.30391666666666672      ,   9.3116041666666621E-002 ,   9.2679191215739589E-004
        3291 , -0.30166666666666658      ,   9.1760833333333333E-002 ,   9.3587113098972353E-004
        3292 , -0.29808333333333337      ,   9.0207291666666647E-002 ,   1.6711335353941934E-003
        3293 , -0.30041666666666667      ,   9.1672708333333325E-002 ,   1.7562158467165218E-003
        3294 , -0.31433333333333330      ,  0.10045791666666666      ,   2.0400893261797149E-003
        3295 , -0.30774999999999991      ,   9.6084791666666669E-002 ,   1.6971966376131526E-003
        3296 , -0.31758333333333333      ,  0.10190562499999996      ,   1.2919153981100768E-003
        3297 , -0.31200000000000006      ,   9.8589166666666658E-002 ,   1.5372429211337915E-003
        3298 , -0.31074999999999997      ,   9.7760208333333307E-002 ,   1.4748715169752560E-003
        3299 , -0.31483333333333341      ,  0.10011666666666666      ,   1.2304184796180283E-003
        3300 , -0.30983333333333340      ,   9.6936250000000015E-002 ,   1.1599452229605425E-003
        3301 , -0.30058333333333326      ,   9.1643541666666647E-002 ,   1.5965450520706167E-003
        3302 , -0.30408333333333343      ,   9.3739791666666669E-002 ,   1.5717508114070600E-003
        3303 , -0.30124999999999996      ,   9.1786874999999976E-002 ,   1.2781636823341205E-003
        3304 , -0.30283333333333334      ,   9.2909166666666640E-002 ,   1.4828876355852936E-003
        3305 , -0.30258333333333343      ,   9.2998124999999987E-002 ,   1.7795697580467477E-003
        3306 , -0.29549999999999998      ,   8.9086249999999992E-002 ,   2.1802470877170608E-003
        3307 , -0.30274999999999996      ,   9.3445208333333321E-002 ,   2.2069703408802597E-003
        3308 , -0.29583333333333328      ,   8.8617500000000002E-002 ,   1.3581962676015565E-003
        3309 , -0.30475000000000002      ,   9.4301458333333324E-002 ,   1.7640690709376974E-003
        3310 , -0.30408333333333332      ,   9.3763541666666658E-002 ,   1.6010718014033271E-003
        3311 , -0.29708333333333337      ,   8.9263958333333351E-002 ,   1.2412981101166808E-003
