 Tiempo,InterPos2,InterNeg2,InterPN2,InterZero,InterPN,InterNZ
         275 ,                18947 ,                18769 ,                27818 ,                    0 ,                    0 ,                    0
         276 ,                18988 ,                18811 ,                27736 ,                    0 ,                    0 ,                    0
         277 ,                18963 ,                18785 ,                27786 ,                    0 ,                    0 ,                    0
         278 ,                19009 ,                18832 ,                27694 ,                    0 ,                    0 ,                    0
         279 ,                18959 ,                18781 ,                27795 ,                    0 ,                    0 ,                    0
         280 ,                18947 ,                18769 ,                27819 ,                    0 ,                    0 ,                    0
         281 ,                18976 ,                18798 ,                27760 ,                    0 ,                    0 ,                    0
         282 ,                18995 ,                18818 ,                27722 ,                    0 ,                    0 ,                    0
         283 ,                19002 ,                18824 ,                27708 ,                    0 ,                    0 ,                    0
         284 ,                18978 ,                18800 ,                27757 ,                    0 ,                    0 ,                    0
         285 ,                18997 ,                18819 ,                27719 ,                    0 ,                    0 ,                    0
         286 ,                18991 ,                18813 ,                27731 ,                    0 ,                    0 ,                    0
         287 ,                18982 ,                18804 ,                27749 ,                    0 ,                    0 ,                    0
         288 ,                18960 ,                18783 ,                27792 ,                    0 ,                    0 ,                    0
         289 ,                18991 ,                18813 ,                27731 ,                    0 ,                    0 ,                    0
         290 ,                18991 ,                18814 ,                27730 ,                    0 ,                    0 ,                    0
         291 ,                18974 ,                18796 ,                27765 ,                    0 ,                    0 ,                    0
         292 ,                18994 ,                18816 ,                27725 ,                    0 ,                    0 ,                    0
         293 ,                18978 ,                18801 ,                27756 ,                    0 ,                    0 ,                    0
         294 ,                18979 ,                18801 ,                27755 ,                    0 ,                    0 ,                    0
         295 ,                18960 ,                18782 ,                27792 ,                    0 ,                    0 ,                    0
         296 ,                18958 ,                18780 ,                27797 ,                    0 ,                    0 ,                    0
         297 ,                18990 ,                18812 ,                27733 ,                    0 ,                    0 ,                    0
         298 ,                18965 ,                18788 ,                27782 ,                    0 ,                    0 ,                    0
